PK,NOMBRE,COMEDOR,HORARIO AMPLIADO,PLANES DE MEJORA,INTEGRACION,TRANSPORTE,BUS,METRO,RENFE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,CLASE-VIAL,NOMBRE-VIA,TIPO-NUM,NUM,LOCALIDAD,sameAs_LOCALIDAD,PROVINCIA,sameAs_PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,sameAs_BARRIO,COD-DISTRITO,DISTRITO,sameAs_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
5267,Colegio Público Perú,1,1,No mencionado,No mencionado,-METRO: Marqués de Vadillo -BUS: 23  34  35  116  118  119,BUS: 23  34  35  116  118  119,METRO: Marqués de Vadillo,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf36a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-BALEARES-NUM-18,CALLE,BALEARES,NUM,18,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28019,1,Comillas,https://www.wikidata.org/wiki/Q955844,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,439577,4471918,40.39379355659199,-3.713263165805392,91 569 14 65,No mencionado,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5268,Colegio Público Pi I Margall,1,1,1,No mencionado,-METRO: Noviciado  Tribunal  Bilbao -BUS: 3  21  40  147  149,BUS: 3  21  40  147  149,METRO: Noviciado  Tribunal  Bilbao,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0556a3f5ca71c010VgnVCM1000000b205a0aRCRD,PLAZA-DOS_DE_MAYO-V-2,PLAZA,DOS DE MAYO,V,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28004,5,Universidad,https://www.wikidata.org/wiki/Q10387767,1,Centro,https://www.wikidata.org/wiki/Q1763376,440234,4475367,40.42679288775549,-3.7045815049836723,915 323 420,915 231 075,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
176871,Colegio Público Pinar de San José,1,1,No mencionado,Motóricos,-BUS: 155 35 -METRO: La Peseta,BUS: 155 35,METRO: La Peseta,,ENSEÑANZA: Segundo ciclo de Educación Infantil - Primaria,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=99744b6faa61c010VgnVCM1000000b205a0aRCRD,CALLE-PATRIMONIO_DE_LA_HUMANIDAD-NUM-39,CALLE,PATRIMONIO DE LA HUMANIDAD,NUM,39,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28054,6,Buenavista,https://www.wikidata.org/wiki/Q953929,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,435102,4468331,40.36301638063713,-3.764359559786085,915 112 417,915 112 418,cp.pinardesanjose.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5269,Colegio Público Pinar del Rey,1,1,1,No mencionado,-BUS: 107  125,BUS: 107  125,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a66a3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-SAN_LUIS-NUM-23,AVENIDA,SAN LUIS,NUM,23,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28033,4,Pinar del Rey,https://www.wikidata.org/wiki/Q10349788,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,444541,4480310,40.471620244949925,-3.6542420626066923,917 664 763,917 664 763,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5270,Colegio Público Pintor Rosales,1,1,1,No mencionado,-METRO: Cruz del Rayo -BUS: 29  52,BUS: 29  52,METRO: Cruz del Rayo,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=af76a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-PRINCIPE_DE_VERGARA-V-139,CALLE,PRINCIPE DE VERGARA,V,139,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28002,1,El Viso,https://www.wikidata.org/wiki/Q4778,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,442450,4477329,40.444631112841606,-3.6786214824583503,915 623 948,915 638 730,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5430971,Colegio Público Plácido Domingo,1,1,No mencionado,No mencionado,-BUS: 8 102 152 156 -METRO: Méndez Álvaro,BUS: 8 102 152 156,METRO: Méndez Álvaro,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81ecf6fddbf04210VgnVCM1000000b205a0aRCRD,CALLE-TEJO-V-5,CALLE,TEJO,V,5,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28045,7,Atocha,https://www.wikidata.org/wiki/Q3814594,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,442433,4472093,40.39744510759389,-3.678351566632272,917 650 789 - 633 494 079,No mencionado,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5273,Colegio Público Portugal,1,No mencionado,No mencionado,No mencionado,-METRO: Ventura Rodríguez  Plaza de España -BUS: 1  2  44  46  74  75  133  138  148  202,BUS: 1  2  44  46  74  75  133  138  148  202,METRO: Ventura Rodríguez  Plaza de España,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9fb6a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-JUAN_ALVAREZ_MENDIZABAL-V-20,CALLE,JUAN ALVAREZ MENDIZABAL,V,20,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28008,2,Argüelles,https://www.wikidata.org/wiki/Q64874,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,439356,4475167,40.42491865180926,-3.7149121447760582,91 541 73 30,No mencionado,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5275,Colegio Público Pradolongo,1,1,No mencionado,No mencionado,-BUS: 6  60  78  81,BUS: 6  60  78  81,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4d6a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-PARQUE_DE_LA_PALOMA-NUM-9,CALLE,PARQUE DE LA PALOMA,NUM,9,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28026,6,El Zofío,https://www.wikidata.org/wiki/Q71751,12,Usera,https://www.wikidata.org/wiki/Q953368,439235,4470063,40.37893066302815,-3.7158394380500623,91 469 35 81,No mencionado,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5276,Colegio Público Príncipe de Asturias,1,No mencionado,No mencionado,No mencionado,Desconocido,BUS: Desconocido,METRO: Desconocido,RENFE:Desconocido,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3ae6a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-KANT-V-2,CALLE,KANT,V,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28049,8,El Goloso,https://www.wikidata.org/wiki/Q10271137,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,440993,4488102,40.54156879341023,-3.6968198242534527,917 355 115,917 355 003,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5278,Colegio Público Puerto Rico,1,1,1,No mencionado,-BUS: 6  60  131,BUS: 6  60  131,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d417a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-SEGURA-V-74,CALLE,SEGURA,V,74,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28041,1,Orcasitas,https://www.wikidata.org/wiki/Q3773941,12,Usera,https://www.wikidata.org/wiki/Q953368,438923,4468845,40.36794449938085,-3.7193980638250013,913 412 726,913 416 960,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5271,Colegio Público Pío Baroja,1,1,No mencionado,No mencionado,-METRO: Artilleros Pavones -BUS: 20 30 32  100  140  142,BUS: 20 30 32  100  140  142,METRO: Artilleros Pavones,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f496a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-LUIS_DE_HOYOS_SAINZ-NUM-84,CALLE,LUIS DE HOYOS SAINZ,NUM,84,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28030,6,Vinateros,https://www.wikidata.org/wiki/Q10391533,14,Moratalaz,https://www.wikidata.org/wiki/Q2076109,445867,4472744,40.40354001887506,-3.6379441929941656,917 739 618 - 913 713 235,917 739 618,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5272,Colegio Público Pío XII,1,No mencionado,No mencionado,No mencionado,-METRO: Plaza de Castilla -BUS: 5  27  42  49  66 124  134  135,BUS: 5  27  42  49  66 124  134  135,METRO: Plaza de Castilla,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4aa6a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-DELFIN-NUM-2,CALLE,DELFIN,NUM,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28029,4,Almenara,https://www.wikidata.org/wiki/Q2265427,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,441176,4479817,40.46693859499291,-3.693889291907082,91 315 12 21,No mencionado,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5279,Colegio Público Rabindranath Tagore,1,1,1,No mencionado,-BUS: 67  132,BUS: 67  132,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a27a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-JULIO_PALACIOS-NUM-35,CALLE,JULIO PALACIOS,NUM,35,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28029,5,La Paz,https://www.wikidata.org/wiki/Q5869740,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,441019,4481612,40.48309753300499,-3.695908037156805,917 332 373,917 332 373,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
6027,Colegio Público Ramiro de Maeztu,1,1,1,No mencionado,-METRO: República Argentina -BUS: 9  16  19  51,BUS: 9  16  19  51,METRO: República Argentina,,Enseñanzas Autorizadas: Educación infantil segundo ciclo - Educación Primaria - Enseñanza bilingüe  - Alemán,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=91f4ae10c471c010VgnVCM1000000b205a0aRCRD,CALLE-SERRANO-V-127,CALLE,SERRANO,V,127,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28006,1,El Viso,https://www.wikidata.org/wiki/Q4778,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,441811,4477054,40.44209298097929,-3.6861462152769775,915 616 249,915 647 056,cp.ramirodemaeztu.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5280,Colegio Público Ramón Gómez de la Serna,1,No mencionado,No mencionado,No mencionado,-BUS: 59  79 -RENFE: San Cristóbal de los Angeles,BUS: 59  79,,RENFE: San Cristóbal de los Angeles,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f37a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-GODELLA-V-170,CALLE,GODELLA,V,170,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28021,2,San Cristóbal,https://www.wikidata.org/wiki/Q390457,17,Villaverde,https://www.wikidata.org/wiki/Q919536,441540,4465897,40.33969327538041,-3.689581642256062,917 972 522 - 915 053 446,917 972 554,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5281,Colegio Público Ramón María del Valle Inclán,1,1,1,No mencionado,-METRO: San Blas -BUS: 38  48,BUS: 38  48,METRO: San Blas,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c457a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ALCONERA-V-1,CALLE,ALCONERA,V,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28037,2,Hellín,https://www.wikidata.org/wiki/Q10294546,20,San Blas,https://www.wikidata.org/wiki/Q2001937,447556,4475652,40.429854215285445,-3.618280698226673,913 130 739,913 130 739,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5282,Colegio Público Ramón Pérez de Ayala,1,1,1,No mencionado,-METRO: Canillas  -BUS: 73  112  120,BUS: 73  112  120,METRO: Canillas,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a67a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-MOTILLA_DEL_PALANCAR-V-19,CALLE,MOTILLA DEL PALANCAR,V,19,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28043,3,Canillas,https://www.wikidata.org/wiki/Q9694341,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,446318,4479712,40.46634990040974,-3.6332300542597373,917 592 205,917 599 412,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5283,Colegio Público Real Armada,1,1,1,No mencionado,-BUS: 8  20  30  63  143 -METRO: Artilleros,BUS: 8  20  30  63  143,METRO: Artilleros,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f77a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-CORREGIDOR_JUAN_FRANCISCO_DE_LUJAN-V-114,CALLE,CORREGIDOR JUAN FRANCISCO DE LUJAN,V,114,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28030,5,Fontarrón,https://www.wikidata.org/wiki/Q10283284,14,Moratalaz,https://www.wikidata.org/wiki/Q2076109,445219,4472545,40.401704924123834,-3.645563131710102,917 736 583 - 917 724 429 (Primaria),917 736 583,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5284,Colegio Público Regimiento Inmemorial del Rey,1,1,1,No mencionado,-BUS: 8  20  30  32  113,BUS: 8  20  30  32  113,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b497a3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-MORATALAZ-NUM-51,AVENIDA,MORATALAZ,NUM,51,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28030,4,Media Legua,https://www.wikidata.org/wiki/Q9031035,14,Moratalaz,https://www.wikidata.org/wiki/Q2076109,444220,4473183,40.407386072133015,-3.6573909677766716,914 390 948,913 282 535,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5170,Colegio Público Reina Victoria,1,1,1,No mencionado,-METRO: Núñez de Balboa  -BUS: 1  29  52  74,BUS: 1  29  52  74,METRO: Núñez de Balboa,,ENSEÑANZA: Educación Infantil - Primaria,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=714fa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-PRINCIPE_DE_VERGARA-NUM-61,CALLE,PRINCIPE DE VERGARA,NUM,61,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28006,6,Castellana,https://www.wikidata.org/wiki/Q4781,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,442462,4476303,40.43350060791133,-3.679668747386544,915 631 283,914 113 067,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5293,Colegio Público República Dominicana,1,1,1,No mencionado,-BUS: 34  35  121  131  139  47,BUS: 34  35  121  131  139  47,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e96813db5b71c010VgnVCM1000000b205a0aRCRD,RONDA-DON_BOSCO-NUM-2,RONDA,DON BOSCO,NUM,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28044,6,Buenavista,https://www.wikidata.org/wiki/Q953929,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,436256,4470002,40.37628543221565,-3.752199516614656,914 629 060,914 662 819,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5289,Colegio Público República de Brasil,1,1,1,No mencionado,-BUS: 23  78  123,BUS: 23  78  123,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0aa7a3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-FUEROS-NUM-34,AVENIDA,FUEROS,NUM,34,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28041,3,San Fermín (Madrid),https://www.wikidata.org/wiki/Q71758,12,Usera,https://www.wikidata.org/wiki/Q953368,441427,4469102,40.37043939785913,-3.6899302716018574,917 923 478,917 920 822,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5286,Colegio Público República de Chile,1,1,No mencionado,No mencionado,-BUS: 4  38  48  70  109-METRO: Simancas,BUS: 4  38  48  70  109,METRO: Simancas,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fb7a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-CASTILLO_DE_UCLES-NUM-28,CALLE,CASTILLO DE UCLES,NUM,28,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28037,1,Simancas,https://www.wikidata.org/wiki/Q10371626,20,San Blas,https://www.wikidata.org/wiki/Q2001937,447003,4475462,40.42809852476456,-3.6247839198679577,91 304 66 58,No mencionado,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5285,Colegio Público República de Colombia,1,1,1,No mencionado,-METRO: Pan Bendito -BUS: 47  108  118  121  131,BUS: 47  108  118  121  131,METRO: Pan Bendito,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4d7a3f5ca71c010VgnVCM1000000b205a0aRCRD,PLAZA-ALLOZ-V-3,PLAZA,ALLOZ,V,3,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28025,5,Puerta Bonita,https://www.wikidata.org/wiki/Q3813762,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,437550,4469963,40.37598607317299,-3.737129783095065,914 650 587,914 650 587,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5290,Colegio Público República de Ecuador,1,1,1,No mencionado,-METRO: Oporto  Opañel -BUS: 34  35  55  81  108  118  247,BUS: 34  35  55  81  108  118  247,METRO: Oporto  Opañel,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9e7a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-VALLE_DE_ORO-V-41,CALLE,VALLE DE ORO,V,41,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28019,2,Opañel,https://www.wikidata.org/wiki/Q3813756,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,438554,4471240,40.38761083602051,-3.7252507882198085,914 603 284 - 915 600 937,914 603 284,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5291,Colegio Público República de El Salvador,1,No mencionado,1,No mencionado,-BUS: 22  86  130,BUS: 22  86  130,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=945813db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-SACEDON-V-2,CALLE,SACEDON,V,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28021,5,Los Ángeles,https://www.wikidata.org/wiki/Q390462,17,Villaverde,https://www.wikidata.org/wiki/Q919536,440728,4466783,40.34949911149915,-3.6979477280735917,917 964 041,917 987 815,cp.elsalvador.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5262,Colegio Público República de Panamá Nº 1,1,1,1,No mencionado,-METRO: San Blas -BUS: 38  48,BUS: 38  48,METRO: San Blas,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ff7a3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-PEONES-V-2,CALLE,PEONES,V,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28037,4,Arcos,https://www.wikidata.org/wiki/Q9627876,20,San Blas,https://www.wikidata.org/wiki/Q2001937,447612,4475289,40.42658755563361,-3.617602405153018,913 065 472 - 917 754 199,913 065 472,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5287,Colegio Público República de Paraguay,1,1,No mencionado,No mencionado,-BUS: 124,BUS: 124,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a41813db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-MANRESA-V-60,CALLE,MANRESA,V,60,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28034,6,Valverde,https://www.wikidata.org/wiki/Q31132,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,441081,4482594,40.49194816139676,-3.695267856666852,917 343 888,917 351 680,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5292,Colegio Público República de Uruguay,1,1,1,No mencionado,-METRO: Carpetana -BUS: 17  25  55 119,BUS: 17  25  55 119,METRO: Carpetana,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f92813db5b71c010VgnVCM1000000b205a0aRCRD,AVENIDA-NUESTRA_SEÑORA_DE_VALVANERA-NUM-120,AVENIDA,NUESTRA SEÑORA DE VALVANERA,NUM,120,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28047,1,Los Cármenes,https://www.wikidata.org/wiki/Q10319792,10,Latina,https://www.wikidata.org/wiki/Q794954,437093,4471695,40.39347350069245,-3.741232360556739,914 661 360,914 613 919,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5288,Colegio Público República de Venezuela,1,1,1,No mencionado,-METRO: Plaza Elíptica -BUS: 6  47  60  81  247,BUS: 6  47  60  81  247,METRO: Plaza Elíptica,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f3813db5b71c010VgnVCM1000000b205a0aRCRD,CALLE-CERECINOS-V-8,CALLE,CERECINOS,V,8,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28026,6,El Zofío,https://www.wikidata.org/wiki/Q71751,12,Usera,https://www.wikidata.org/wiki/Q953368,439428,4470578,40.38358402272625,-3.713626711959121,915 698 392,914 695 258,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
