PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
5998506;"Oficina de Información Juvenil - Zona 1. (Chamartín, Salamanca, Tetuán y Chamberí)";"";"Lunes, martes y jueves: de 10 a 15 y de 16 a 19 horas. Miércoles: de 9 a 15:30  horas Viernes: de 9 a 15 y de 16 a18 horas.    HORARIO DE ATENCIÓN AL PÚBLICO:   De lunes a viernes de 12h a 14:30h Lunes, Martes y Jueves de 16h a 19h Viernes de 16h a 18h   La oficina permanecerá cerrada durante el mes de agosto   Teléfono y persona de contacto (Informadora Juvenil):  91 512 41 73  Móvil: 616 50 58 34  Vanesa.";"Ofrece información y orientación personalizada e inmediata sobre temas de interés juvenil, como el educación, vivienda,  empleo,  salud, ocio y tiempo libre, convocatorias de cursos, becas y oposiciones, carnés internacionales de estudiante, profesor, alberguista  (joven y adulto) y el carné joven.  Sus distritos de influencia son Chamartín, Salamanca, Tetuán y Chamberí.";"Metro: Cuatro Caminos Bus: Circular, 66, 124, 37, 64, 128";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=41526dac693ce210VgnVCM2000000c205a0aRCRD";"RAIMUNDO FERNANDEZ VILLAVERDE";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440346";"4477568";"40.44661949643803";"-3.703467785151993";"915124173  / WhatsApp 616505834";"";"oijzona1@madrid.es";"/contenido/entidadesYorganismos/OficinasInformacionJuvenil"; 
5998537;"Oficina de Información Juvenil - Zona 3 (Latina, Centro y Carabanchel)";"";"Lunes, martes y jueves: de 10 a 15 y de 16 a 19 horas. Miércoles: de 9 a 15:30  horas Viernes: de 9 a 15 y de 16 a18 horas.    HORARIO DE ATENCIÓN AL PÚBLICO:   De lunes a viernes de 12h a 14:30h Lunes, Martes y Jueves de 16h a 19h Viernes de 16h a 18h   La oficina permanecerá cerrada durante el mes de agosto   Teléfono y persona de contacto (Informadora juvenil): 91 508 8322/ 608644666 Veronica.";"Ofrece información y orientación personalizada e inmediata sobre temas de interés juvenil, como el educación, vivienda,  empleo,  salud, ocio y tiempo libre, convocatorias de cursos, becas y oposiciones, carnés internacionales de estudiante, profesor, alberguista  (joven y adulto) y el carné joven. Sus Distritos de influencia son Latina, Centro y Carabanchel.";"Bus: 35, 47, 118, 155 Metro: La Peseta";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e466dac693ce210VgnVCM2000000c205a0aRCRD";"ALFONSO FERNANDEZ";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"435861";"4468746";"40.36687767795312";"-3.7553103786178177";"915 118 980 / WhatsApp 608644666";"";"oijzona3@madrid.es";"/contenido/entidadesYorganismos/OficinasInformacionJuvenil"; 
5998685;"Oficina de Información Juvenil - Zona 4. (Villaverde, Arganzuela)";"";"Lunes, martes y jueves: de 10 a 15 y de 16 a 19 horas. Miércoles: de 9 a 15:30  horas Viernes: de 9 a 15 y de 16 a18 horas.    HORARIO DE ATENCIÓN AL PÚBLICO:   De lunes a viernes de 12h a 14:30h Lunes, Martes y Jueves de 16h a 19h Viernes de 16h a 18h   La oficina permanecerá cerrada durante el mes de agosto   Teléfono y persona de contacto (Informadora juvenil): 917 954 442/ 626512412 Elena.";"Ofrece información y orientación personalizada e inmediata sobre temas de interés juvenil, como el educación, vivienda,  empleo,  salud, ocio y tiempo libre, convocatorias de cursos, becas y oposiciones, carnés internacionales de estudiante, profesor, alberguista  (joven y adulto) y el carné joven. Sus distritos de influencia son Villaverde, Arganzuela y Usera.";"Bus: 22 , 59 , 85 , 79 , 412A , 412B , 414 , 421 , 422 , 422A , 422B , 423Renfe: Villaverde Bajo";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=15e30c805c3ce210VgnVCM2000000c205a0aRCRD";"MARIA MARTINEZ OVIOL";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28021";"4";"LOS ROSALES";"17";"VILLAVERDE";"441277";"4466932";"40.35087114162283";"-3.691508909255186";"WhatsApp 917 954 442 /626 512 412";"";"oijzona4@madrid.es";"/contenido/entidadesYorganismos/OficinasInformacionJuvenil"; 
5998555;"Oficina de Información Juvenil - Zona 5. (Moratalaz, Ciudad Lineal y Vicálvaro)";"";"Lunes, martes y jueves: de 10 a 15 y de 16 a 19 horas. Miércoles: de 9 a 15:30  horas Viernes: de 9 a 15 y de 16 a18 horas.    HORARIO DE ATENCIÓN AL PÚBLICO:   De lunes a viernes de 12h a 14:30h Lunes, Martes y Jueves de 16h a 19h Viernes de 16h a 18h   La oficina permanecerá cerrada durante el mes de agosto   Teléfono y persona de contacto (Informadora juvenil): 918534832 620 45 23 27";"Ofrece información y orientación personalizada e inmediata sobre temas de interés juvenil, como el educación, vivienda,  empleo,  salud, ocio y tiempo libre, convocatorias de cursos, becas y oposiciones, carnés internacionales de estudiante, profesor, alberguista  (joven y adulto) y el carné joven. Sus distritos de influencia son Moratalaz, Ciudad Lineal y Vicálvaro.";"Metro: Vicálvaro (línea 9). Bus: 106, 4, 100, 130.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=965a2a70ba3ce210VgnVCM2000000c205a0aRCRD";"LAGO TITICACA";"CALLE";"V";"10";"Bajo, Local";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"448368";"4472576";"40.402197794537734";"-3.6084547325842116";"91 853 48 32 7 / WhatsApp 620 45 23 27";"";"oijzona5@madrid.es";"/contenido/entidadesYorganismos/OficinasInformacionJuvenil"; 
5998713;"Oficina de Información Juvenil - Zona 6. (Villa de Vallecas, Retiro y Puente de Vallecas)";"";"Lunes, martes y jueves: de 10 a 15 y de 16 a 19 horas. Miércoles: de 9 a 15:30  horas Viernes: de 9 a 15 y de 16 a18 horas.   HORARIO DE ATENCIÓN AL PÚBLICO:   De lunes a viernes de 12h a 14:30h Lunes, Martes y Jueves de 16h a 19h Viernes de 16h a 18h   La oficina permanecerá cerrada durante el mes de agosto   Teléfono y persona de contacto (Informadora Juvenil): 913 318 534(El Sitio)/ 628062450 Cristina";"Ofrece información y orientación personalizada e inmediata sobre temas de interés juvenil, como el educación, vivienda,  empleo,  salud, ocio y tiempo libre, convocatorias de cursos, becas y oposiciones, carnés internacionales de estudiante, profesor, alberguista  (joven y adulto) y el carné joven. Sus distritos de influencia son Villa de Vallecas, Retiro y Puente de Vallecas.";"Metro: Villa de Vallecas (línea 1)Bus: 54 , 58 , 103, 142";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7be50c805c3ce210VgnVCM2000000c205a0aRCRD";"REAL DE ARGANDA";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28031";"2";"SANTA EUGENIA";"18";"VILLA DE VALLECAS";"447634";"4470066";"40.37953682427198";"-3.616901585603186";"913 052 448 (El Sitio de mi Recreo) / WhatsApp 628062450";"";"oijzona6@madrid.es";"/contenido/entidadesYorganismos/OficinasInformacionJuvenil"; 
5998731;"Oficina de Información Juvenil - Zona 7. (Barajas, Hortaleza y San Blas - Canillejas)";"";"Lunes, martes y jueves: de 10 a 15 y de 16 a 19 horas. Miércoles: de 9 a 15:30  horas Viernes: de 9 a 15 y de 16 a18 horas.    HORARIO DE ATENCIÓN AL PÚBLICO:   De lunes a viernes de 12h a 14:30h Lunes, Martes y Jueves de 16h a 19h Viernes de 16h a 18h   La oficina permanecerá cerrada durante el mes de agosto   Teléfono y persona de contacto(Informadora juvenil): 91 747 5444/ 626580934 Cristina.";"Ofrece información y orientación personalizada e inmediata sobre temas de interés juvenil, como el educación, vivienda,  empleo,  salud, ocio y tiempo libre, convocatorias de cursos, becas y oposiciones, carnés internacionales de estudiante, profesor, alberguista  (joven y adulto) y el carné joven. Sus Distritos de influencia son Barajas, Hortaleza y San Blas - Canillejas.";"BUS: 105, 112, 115, 151 METRO: Alameda de Osuna";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc1b51512d3ce210VgnVCM2000000c205a0aRCRD";"LOGROÑO";"AVENIDA";"V";"179";"";"";"";"";"MADRID";"MADRID";"28042";"5";"CORRALEJOS";"21";"BARAJAS";"449661";"4479046";"40.46055947228695";"-3.5937461811785347";"91 312 02 47 /  WhatsApp 626580934";"";"oijzona7@madrid.es";"/contenido/entidadesYorganismos/OficinasInformacionJuvenil"; 
11287384;"Oficina de Partenariado y Marca Madrid";"";"La oficina no ofrece un servicio de atención telefónica al público.";"Promoción de la actividad del Foro de Empresas por Madrid  como un espacio de encuentro de las empresas con el Ayuntamiento para desarrollar proyectos por una ciudad más sostenible e innovadora.  Fomento de las acciones de patrocinio  y plataformas de participación empresarial para el desarrollo de proyectos de ciudad  Impulso de la promoción económica internacional y de la Marca Madrid  para dotar a Madrid de una identidad propia y diferenciada, que genere orgullo de pertenencia y contribuya a posicionar Madrid entre las grandes ciudades globales";"";"Redes sociales (con iconos)    -Twitter:   https://twitter.com/foroempresasMAD    -Facebook:   https://es-es.facebook.com/ForoDeEmpresasPorMadrid/    -Linkedin:    https://es.linkedin.com/company/oficina-de-participaci-n-empresarial-del-ayuntamiento-de-madrid    -Youtube:   https://www.youtube.com/channel/UCkAdi4UjQSQ0gyekuiiP43g/featured";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16918b3c5a666710VgnVCM1000001d4a900aRCRD";"PRINCIPE DE VERGARA";"CALLE";"V";"140";"3ª";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442491";"4477310";"40.444457788305876";"-3.678128728492128";"";"";"partenariado@madrid.es";""; 
11204241;"Oficina de Partenariado y Marca Madrid";"";"La oficina no ofrece un servicio de atención telefónica al público.";"Promoción de la actividad del Foro de Empresas por Madrid  como un espacio de encuentro de las empresas con el Ayuntamiento para desarrollar proyectos por una ciudad más sostenible e innovadora.  Fomento de las acciones de patrocinio  y apoyo a plataformas de participación empresarial para el desarrollo de  proyectos de ciudad    Impulso de la promoción económica internacional y de la Marca Madrid  para dotar a Madrid de una identidad propia y diferenciada, que genere orgullo de pertenencia y contribuya a posicionar Madrid entre las grandes ciudades globales";"Metro: Cruz del Rayo (línea 9)  Bus: 29, 52, 1  Bicimad: Estación 146 (Calle María Francisca, 1)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0579120109b63710VgnVCM2000001f4a900aRCRD";"PRINCIPE DE VERGARA";"CALLE";"V";"140";"3ª";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442491";"4477310";"40.444457788305876";"-3.678128728492128";"La Oficina no ofrece un servicio de atención telefónica al público";"";"partenariado@madrid.es; marcamadrid@madrid.es";""; 
4901380;"Oficina de la Secretaría de la Junta de Gobierno de la Ciudad de Madrid";"";"Atención al público en horario de mañanas con cita previa en oficinasecretariojg@madrid.es.";"Emisión de los certificados del padrón municipal con efectos en el extranjero, como paso previo a su legalización. Validación de firmas de documentos municipales que han de surtir efectos en el extranjero, como paso previo a su legalización.";"Metro: Banco de España (Línea 2)  Bus: E1, 203, 14, 27, 37, 45, C03, 1, 146, 15, 2, 20, 51, 52, 74, 9, 10, 34, 001  Bicimad: Estación 86 (Plaza Cibeles)  Aparcamiento: Montalbán (49), calle Montalbán (entre calle Alfonso XI y paseo Prado)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f7aeede10599110VgnVCM1000000b205a0aRCRD";"MONTALBAN";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"441281";"4474416";"40.41830044947142";"-3.6921398851040057";"";"";"oficinasecretariojg@madrid.es";"/contenido/entidadesYorganismos/AyuntamientoMadrid/OtrasEntidadesAdministrativasAyto"; 
7009501;"Oficina de objetos perdidos de la Empresa Municipal de Transportes de Madrid, S.A. (EMT)";"";"Atención presencial de lunes a viernes de 8 a 14 horas. Atención telefónica de lunes a domingo de 7 a 21 horas.";"Los objetos perdidos y encontrados en los autobuses de la flota de la EMT, se encuentran en las oficinas centrales de calle Cerro de la Plata 4. Con el fin de conseguir que la localización del objeto perdido sea lo más ágil y efectiva posible, se debe informar de los siguientes datos:  Descripción del objeto extraviado. Día y hora de la incidencia. Número de línea donde presumiblemente se extravió el objeto. Número del autobús o matrícula del mismo, si se conocen estos datos. En caso de no tratarse de un autobús, instalación, servicio o dependencia donde presumiblemente se extravió el objeto.  Los objetos encontrados permanecen en esta oficina de tres a cuatro semanas, después se remite a la Oficina de Objetos Perdidos del Ayuntamiento de Madrid. Asimismo, se pueden formular quejas, reclamaciones, consultas, sugerencias o agradecimientos a través de este enlace.";"Metro: Pacífico (líneas 1, 6). Bus: 8, 10, 24, 37, 54, 56, 57, 136, 141, 156, 310.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67bf5e35ad06f310VgnVCM1000000b205a0aRCRD";"CERRO DE LA PLATA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28007";"2";"ADELFAS";"3";"RETIRO";"442713";"4472391";"40.400148896123994";"-3.675090949325179";"914 068 810";"";"";"/contenido/entidadesYorganismos/AyuntamientoMadrid/OficinasInformacionAtencionCiudadano"; 
13834;"Oficina de objetos perdidos del Ayuntamiento de Madrid";"La Oficina  de Objetos Perdidos del Ayuntamiento de Madrid gestiona la recepción y devolución de los objetos perdidos en la ciudad de Madrid que entregan particulares, taxistas, EMT, Metro de Madrid, AENA, RENFE y Correos. Los objetos perdidos en algún medio de transporte público los conservan en sus instalaciones durante un tiempo, para facilitar la recuperación por sus propietarios. Transcurridos los plazos fijados en cada medio de transporte, los objetos no reclamados se envían a la Oficina de Objetos Perdidos del Ayuntamiento de Madrid.  (Consultar contacto y tiempo de permanencia de los objetos perdidos en los diferentes transportes públicos) .";"Laborables de lunes a viernes de 8:30 a 14 horas. Cerrado los días 24 y 31 de diciembre.";"Zona wifi.";"Metro: Legazpi (líneas 3 y 6)  Bus: 148, 156, 180, 62, T32, 45, 8, 123, 22, 79, 19, 247, 47, 59, 76, 85, 86  BICIMAD: Estación 177 (Bolivar, 3)";"Mensualmente se publica en el  Tablón de Edictos  y en el  Boletín Oficial del Ayuntamiento de Madrid  una relación genérica de los objetos depositados en la Oficina el mes anterior (consultar Listado de Resoluciones en materia de objetos perdidos en Información Relacionada).  El tiempo de permanencia de los objetos en la Oficina Municipal es de dos  años a partir de la fecha de publicación.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c365a0f8161c010VgnVCM1000000b205a0aRCRD";"MOLINO";"PASEO";"V";"7";"";"";"";"";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"441111";"4471350";"40.39065926812701";"-3.6938716039760795";"010 (915 298 210 desde dentro y fuera de la ciudad de Madrid)";"";"objetosperdidos@madrid.es";"/contenido/entidadesYorganismos/AyuntamientoMadrid/OtrasEntidadesAdministrativasAyto"; 
104624;"Oficina especializada del Servicio de Estacionamiento Regulado SER, ZBEDEP Distrito Centro y Plaza Elíptica, y Biciregistro.";"Debido a la situación de alerta sanitaria por COVID-19 ES INDISPENSABLE CITA PREVIA, ya disponible, para acceder a esta instalación y respetar las medidas de prevención e higiénico-sanitarias determinadas por las autoridades competentes.  Para concertar la cita, los ciudadanos/as podrán utilizar la sede electrónica municipal accesible en www.madrid.es/citaprevia  &amp;ndash;incluyendo un servicio para la concertación desde teléfonos móviles con acceso Internet-, y teléfono 010-Línea Madrid";"De lunes a viernes de 8:30 a 14 horas Cerrado los días 24 y 31 de diciembre";"Solicitud y tramitación de la autorización de estacionamiento del Servicio de Estacionamiento Regulado (SER) de las siguientes categorías de usuarios:  Residentes Titulares de vehículos comerciales e industriales Titulares de talleres de reparación de vehículos Empresas de vehículos multiusuarios o 'carsharing'  Control de acceso a la ZBEDEP Distrito Centro y Plaza Elíptica Biciregistro  Zona wifi";"Metro: Delicias (línea 3) Bus: 8, 152, 102";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce42a328be81c010VgnVCM1000000b205a0aRCRD";"BUSTAMANTE";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28045";"5";"DELICIAS";"2";"ARGANZUELA";"441581";"4472427";"40.40039462478583";"-3.68842123426747";"010";"";"";"/contenido/entidadesYorganismos/AyuntamientoMadrid/OtrasEntidadesAdministrativasAyto"; 
6923;"Organismo Autónomo Agencia para el Empleo de Madrid Oficinas Centrales";"Oficinas Centrales y Registro.";"OFICINAS: Laborables de lunes a viernes de 9 a 14 horas. REGISTRO: Laborables de lunes a viernes de 8:30 a 14 horas. CERRADO: los días 24 y 31 de diciembre.";"Gestión de las políticas municipales de empleo, mediante la intermediación laboral, la orientación y formación de los desempleados y trabajadores. Fomento del empleo estable y de calidad. Áreas funcionales para llevar a cabo diversas actuaciones dirigidas al fomento del empleo.";"Metro: Puerta de Toledo y Pirámides. Bus: 17, 23, 35, 36, 18 y C";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=15fb93e5fd61c010VgnVCM1000000b205a0aRCRD";"DE LOS PONTONES";"PASEO";"V";"10";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"439305";"4472971";"40.405141382206395";"-3.7153038821293856";"010";"";"";"/contenido/entidadesYorganismos/OficinasEmpleo"; 
18132;"Organismo Autónomo Informática del Ayuntamiento de Madrid (IAM)";"Informática Ayuntamiento de Madrid (IAM) es un Organismo Autónomo del Ayuntamiento de Madrid adscrito a la Coordinación General de la Alcaldía, a través de la Dirección General de la Oficina Digital, especializado en materias relacionadas con las Tecnologías de la Información y la Comunicación en el Ayuntamiento de Madrid y sus Organismos Autónomos.";"";"";"Metro: García Noblejas (línea 7)  Bus: 105, 28, 4, 70";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=58506f065851c010VgnVCM2000000c205a0aRCRD";"ALBARRACIN";"CALLE";"NUM";"33";"";"";"";"";"MADRID";"MADRID";"28037";"1";"SIMANCAS";"20";"SAN BLAS-CANILLEJAS";"446472";"4475961";"40.432559809835496";"-3.6310855640348203";"";"";"gerenciaiam@madrid.es";"/contenido/entidadesYorganismos/AyuntamientoMadrid/OrganismosEmpresasMunicipales"; 
4535271;"Organismo Autónomo Madrid Salud";"Gestión de las políticas municipales en las materias de salud pública y drogodependencias y otros trastornos adictivos, dentro del término municipal de Madrid";"De lunes a viernes de 8:30 a 14 horasCerrado: los días 24 y 31 de diciembre";"";"Metro: Conde Casal Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a47c15bfb031110VgnVCM1000000b205a0aRCRD";"MEDITERRANEO";"AVENIDA";"V";"62";"";"";"";"";"MADRID";"MADRID";"28007";"2";"ADELFAS";"3";"RETIRO";"443447";"4473015";"40.40582949013793";"-3.666485680189555";"914 804 272                          
914 804 270";"";"msgerencia@madrid.es";"/contenido/entidadesYorganismos/AyuntamientoMadrid/OrganismosEmpresasMunicipales"; 
2390;"Pabellón Multiusos Madrid Arena (Recinto Ferial Casa de Campo)";"Recinto de gran espectacularidad, apropiado para desarrollar ferias, actos deportivos, corporativos o espectáculos. Es un lugar de encuentro para desarrollar grandes eventos. De planta circular y coronado por una imponente cúpula, es extremadamente versátil en cuanto a circulaciones y usos. Se distribuye en tres plantas conectadas entre sí, y está unido a través de un túnel con el Pabellón de Cristal y también con el Pabellón Multiusos Madrid Arena, multiplicando así sus posibilidades. Tiene graderíos retráctiles, lo que permite una gran adaptabilidad a todas las necesidades.";"";"Dispone de vestuarios y camerinos, cafetería, barras y amplias zonas de carga y descarga, con acceso de camiones hasta la pista principal.  El aforo está sujeto a la implantación del montaje a realizar.";"Metro: Lago (línea 10), Puerta del Ángel (línea 6)  Bus: 31, 33, 36, 39, 65  Aparcamiento: Avenida de Portugal (7). Frente al número 51";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c53179262ef5d010VgnVCM1000000b205a0aRCRD";"PRINCIPAL";"AVENIDA";"V";"14";"";"";"";"";"MADRID";"MADRID";"28011";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"437456";"4474126";"40.41352730435772";"-3.7384704159174076";"915 787 758";"";"";"/contenido/entidadesYorganismos/AuditoriosSalasConcierto"; 
23925;"Pabellón Satélite Madrid Arena (Recinto Ferial Casa de Campo)";"Pabellón diáfano conectado al Pabellón Multiusos I. Está construido como una perfecta caja hermética aislada de los ruidos externos a la vez que impide la emisión de los sonidos al exterior. Su polivalencia permite la instalación de graderíos, escenarios o montajes especiales. Dispone de un espacio exterior para el aparcamiento de vehículos y para la ubicación de equipos auxiliares. El aforo está sujeto a la implantación del montaje a realizar.";"";"";"Metro: Lago (línea 10), Puerta del Ángel (línea 6)  Bus: 31, 33, 36, 39, 65  Aparcamiento: Avenida de Portugal (7). Frente al n&amp;ordm; 51";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d287395961e4f010VgnVCM2000000c205a0aRCRD";"PRINCIPAL";"AVENIDA";"V";"18";"";"";"";"";"MADRID";"MADRID";"28011";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"437462";"4473936";"40.41368909623137";"-3.7371167477907203";"915 787 758";"";"";"/contenido/entidadesYorganismos/RecintosFeriales"; 
11519883;"Pabellón de Convenciones (Recinto Ferial Casa de Campo)";"En el Recinto Ferial de la Casa de Campo y junto al Parque Madrid Río se encuentra el Pabellón de Convenciones, el mejor escenario para acoger ferias, salones profesionales, exposiciones, reuniones y presentaciones de producto. Situado en la entrada más occidental del recinto, este edificio gestionado por la empresa municipal Madrid Destino dispone de 2.886 metros cuadrados de superficie útil, distribuidos en una planta baja y una planta alta. Los arquitectos Jaime Ruiz y Francisco Cabrero diseñaron el Pabellón de Convenciones, que fue construido en 1953.  Durante los años 2019 y 2020, se llevaron a cabo las obras de rehabilitación estructural del edificio y reconstrucción de la Marquesina de la entrada principal. También se realizaron actuaciones de acondicionamiento y de renovación de sus instalaciones principales. De fácil acceso en transporte público - está próximo a la estación de metro de Alto de Extremadura - y conectado con otros barrios de la ciudad por varias líneas de la EMT, cuenta con plazas de aparcamiento cercanas.";"";"";"Metro: Lago (línea 10), Alto de Extremadura (línea 6)  Bus: 31, 33, 36, 39, 65  Aparcamiento: Avenida de Portugal (7). Frente al n&amp;ordm; 51";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dfd722307a31d710VgnVCM1000001d4a900aRCRD";"PORTUGAL";"AVENIDA";"V";"0";"";"";"";"";"MADRID";"MADRID";"28011";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"437456";"4474126";"40.41352730435772";"-3.7384704159174076";"915 787 758";"";"";"/contenido/entidadesYorganismos/AuditoriosSalasConcierto"; 
23911;"Pabellón de Cristal de la Casa de Campo";"Es un edificio emblemático del sector ferial español. Disfruta además de unas espectaculares vistas del Palacio Real y la Catedral de La Almudena. Dispone de una amplia zona de exposición, distribuida en tres niveles unidos entre sí por ascensores y escaleras. Está conectado por un túnel con el Madrid Arena y es un recinto único para desarrollar grandes ferias temáticas. El Pabellón de Cristal se distribuye en tres plantas conectadas entre si por ascensores y escaleras mecánicas y manuales. La planta baja tiene capacidad en feria para 3.160 personas, la entreplanta para 1.640 personas y la planta alta puede acoger a 1.600 personas. El aforo está sujeto a la implantación del montaje a realizar.";"";"";"Metro: Lago (línea 10), Puerta del Ángel (línea 6)  Bus: 31, 33, 36, 39, 65  Aparcamiento: Avenida de Portugal (7). Frente al número 51";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e50fae7cb2e4f010VgnVCM1000000b205a0aRCRD";"PRINCIPAL";"AVENIDA";"V";"16";"";"";"";"";"MADRID";"MADRID";"28011";"1";"CASA DE CAMPO";"9";"MONCLOA-ARAVACA";"437378";"4474053";"40.41473676394029";"-3.738118254222957";"915 787 758";"";"";"/contenido/entidadesYorganismos/RecintosFeriales"; 
1984;"Pabellón de los Jardines de Cecilio Rodríguez";"";"Visitas a los Jardines:  Octubre a marzo: de lunes a domingo de 10 a 18 horas. Abril a septiembre: de lunes a domingo de 10 a 20 horas.  El Pabellón no es visitable.";"Matrimonios Civiles, para acceder al trámite y a la información relacionada pulse en el siguiente enlace   Celebración matrimonios civiles   .  Para concertar cita previa pulse en el enlace  Pre-reserva fecha de celebración matrimonios civiles .  Zona wifi.";"Bus: 152, 20, 26, 63, C1, C2, 61  Metro: Ibiza (línea 9)  Bicimad: Estación 74 (Avenida Menéndez Pelayo, 73)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d8def4d7f71c010VgnVCM1000000b205a0aRCRD";"URUGUAY";"PASEO";"V";"5";"";"";"";"Entrada por la Puerta de Granada, frente a Avda. de Menéndez Pelayo, 67";"MADRID";"MADRID";"28009";"6";"NIÑO JESUS";"3";"RETIRO";"442603";"4473762";"40.41250110617827";"-3.676499075231239";"";"";"";"/contenido/entidadesYorganismos/ParquesJardines"; 
