num_expediente,fecha,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2022S011744,2022-04-23T14:10:00Z,Call. General Ricardos,45,11,Carabanchel,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,438894.002,4471892.482,false,false
2022S011820,2022-04-24T10:05:00Z,Call. Embajadores / Call. Santa Catalina,460,13,Puente De Vallecas,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,442524.046,4468994.347,false,false
2022S011822,2022-04-24T11:45:00Z,Frente A Calle Estanislao Gomez,2,16,Hortaleza,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,448619.822,4478134.849,false,false
2022S011825,2022-04-24T00:05:00Z,Avda. Las Fuerzas Armadas,270,16,Hortaleza,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,2,Ingreso inferior o igual a 24 horas,447192.296,4481431.029,false,false
2022S011827,2022-04-24T13:45:00Z,Call. Sepulveda,87,10,Latina,Colisión lateral,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,436909.753,4472918.326,false,false
2022S011979,2022-04-25T18:20:00Z,Plaza. Anton Martin,Se desconoce,1,Centro,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440650.375,4473786.261,false,false
2022S011979,2022-04-25T18:20:00Z,Plaza. Anton Martin,Se desconoce,1,Centro,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440650.375,4473786.261,false,false
2022S011981,2022-04-25T19:30:00Z,Ctra. Ciudad Universitaria,Se desconoce,9,Moncloa-aravaca,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,435738.384,4475576.572,false,false
2022S011981,2022-04-25T19:30:00Z,Ctra. Ciudad Universitaria,Se desconoce,9,Moncloa-aravaca,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,435738.384,4475576.572,false,false
2022S011993,2022-04-25T20:40:00Z,Avda. Mayorazgo,26,18,Villa De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447374.749,4468351.685,false,false
2022S012047,2022-04-26T18:20:00Z,Call. Liverpool / Call. Estocolmo,9,20,San Blas-canillejas,Caída,LLuvia intensa,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,448833.331,4476047.841,false,false
2022S012065,2022-04-26T19:15:00Z,Call. General Diaz Porlier,17,4,Salamanca,Atropello a persona,Lluvia débil,Bicicleta,Conductor,Desconocido,Desconocido,77,Se desconoce,442549.62,4475260.877,false,false
2022S012065,2022-04-26T19:15:00Z,Call. General Diaz Porlier,17,4,Salamanca,Atropello a persona,Lluvia débil,Bicicleta,Peatón,De 70 a 74 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,442549.62,4475260.877,false,false
2022S012132,2022-04-26T22:15:00Z,Plaza. Santo Domingo / Custa. Santo Domingo,1,1,Centro,Colisión lateral,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439908.076,4474653.327,false,false
2022S012245,2022-04-28T00:00:00Z,Call. Almagro / Call. Caracas,1,7,Chamberí,Colisión fronto-lateral,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,441243.444,4475780.574,false,false
2022S012306,2022-04-27T06:00:00Z,Call. Fuente Carrantona / Avda. Pablo Neruda,1,14,Moratalaz,Alcance,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,445688.903,4471820.159,false,false
2022S012397,2022-04-28T17:40:00Z,Call. Villaamil,265,9,Moncloa-aravaca,Colisión lateral,Nublado,Bicicleta,Conductor,De 60 a 64 años,Hombre,3,Ingreso superior a 24 horas,439554.615,4479987.472,false,false
2022S012421,2022-04-28T18:55:00Z,Call. San Aquilino / Call. San Benito,6,6,Tetuán,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,1,Atención en urgencias sin posterior ingreso,441474.362,4479969.279,false,false
2022S012426,2022-04-28T19:00:00Z,Plaza. Santa Maria Soledad Torres Acosta,1,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 6 a 9 años,Hombre,3,Ingreso superior a 24 horas,440182.427,4474749.27,false,false
2022S012441,2022-04-28T22:30:00Z,Call. Santa Engracia,111,7,Chamberí,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,440625.399,4476586.03,false,false
2022S012452,2022-04-29T02:47:00Z,Avda. Gran Via De San Francisco,17,1,Centro,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,Menor de 5 años,Hombre,77,Se desconoce,439450.179,4473456.549,false,false
2022S012537,2022-04-29T19:00:00Z,Avda. Arcentales / Avda. Canillejas A Vicalvaro,37,20,San Blas-canillejas,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,448052.667,4476174.541,false,false
2022S012665,2022-04-29T21:55:00Z,Cmno. Valderribas / Call. Doctor Salgado,70,13,Puente De Vallecas,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,443740.673,4472352.792,false,false
2022S012680,2022-04-30T18:00:00Z,Gta. Caños,Se desconoce,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,1,Atención en urgencias sin posterior ingreso,435477.492,4473912.312,false,false
2022S012687,2022-04-29T14:28:00Z,Avda. Miguel Hernandez / Call. Torremolinos,11,13,Puente De Vallecas,Atropello a animal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,445787.399,4470476.943,false,false
2022S012756,2022-05-01T11:25:00Z,Call. Sagunto / Call. Santa Engracia,22,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440759.249,4476166.359,false,false
2022S012764,2022-05-01T00:50:00Z,Call. Aconcagua Junto  Comite Olimpico,2,16,Hortaleza,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,446142.389,4479972.262,false,false
2022S012769,2022-05-01T14:10:00Z,Call. Bravo Murillo / Call. Fulgencio De Miguel,201,6,Tetuán,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440411.63,4478509.989,false,false
2022S012844,2022-05-02T09:30:00Z,Call. Consuelo Guzman / Avda. Poblados,1,11,Carabanchel,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,436047.22,4469849.914,false,false
2022S012853,2022-05-01T16:05:00Z,Call. Juan De Austria / Call. Sagunto,27,7,Chamberí,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440636.584,4476138.49,false,false
2022S012891,2022-05-02T14:30:00Z,Call. Beatriz De Bobadilla,8,9,Moncloa-aravaca,Caída,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439441.132,4477649.171,false,false
2022S012891,2022-05-02T14:30:00Z,Call. Beatriz De Bobadilla,8,9,Moncloa-aravaca,Caída,Nublado,Bicicleta,Pasajero,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,439441.132,4477649.171,false,false
2022S013105,2022-04-29T14:30:00Z,Call. Anillo Verde / M500 Pk 46,1,19,Vicálvaro,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,437181.904,4476247.108,false,false
2022S013286,2022-04-29T14:00:00Z,Call. Anillo Verde / Club,1,19,Vicálvaro,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437324.168,4476496.742,false,false
2022S013424,2022-05-04T19:00:00Z,Avda. Ventisquero De La Condesa,12,8,Fuencarral-el Pardo,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,439276.722,4482089.878,false,false
2022S013436,2022-05-05T19:30:00Z,Call. Trujillos / Call. Flora,1,1,Centro,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,77,Se desconoce,439981.482,4474418.643,false,false
2022S013439,2022-05-05T17:10:00Z,Paseo. Jacintos / Call. Pintor Ribera,11,5,Chamartín,Atropello a persona,Despejado,Bicicleta,Conductor,De 6 a 9 años,Hombre,14,Sin asistencia sanitaria,443567.615,4478254.055,false,false
2022S013439,2022-05-05T17:10:00Z,Paseo. Jacintos / Call. Pintor Ribera,11,5,Chamartín,Atropello a persona,Despejado,Bicicleta,Pasajero,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,443567.615,4478254.055,false,false
2022S013439,2022-05-05T17:10:00Z,Paseo. Jacintos / Call. Pintor Ribera,11,5,Chamartín,Atropello a persona,Despejado,Bicicleta,Peatón,De 55 a 59 años,Mujer,2,Ingreso inferior o igual a 24 horas,443567.615,4478254.055,false,false
2022S013441,2022-05-05T15:40:00Z,Call. Pamplona,61,6,Tetuán,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,2,Ingreso inferior o igual a 24 horas,440006.461,4478642.411,false,false
2022S013442,2022-05-05T18:40:00Z,Call. Maria De Molina / Paseo. Castellana,1,5,Chamartín,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441474.138,4476582.376,false,false
2022S013462,2022-05-06T02:45:00Z,Call. Aduana / Call. Montera,1,1,Centro,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,77,Se desconoce,440400.565,4474400.937,false,false
2022S013479,2022-05-06T09:00:00Z,Plaza. Alosno / Cmno. Viejo De Vicalvaro,7,19,Vicálvaro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447608.054,4472946.473,false,false
2022S013525,2022-05-06T10:45:00Z,Call. Martinez Izquierdo / Call. Francisco Santos,44,4,Salamanca,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,443411.258,4476219.222,false,false
2022S013526,2022-05-06T14:00:00Z,Call. Principe De Vergara / Call. Alcala,2,4,Salamanca,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,442294.246,4474918.488,false,false
2022S013631,2022-05-06T15:20:00Z,Call. Don Ramon Menendez Pidal / Avda. Gregorio Del Amo,1,9,Moncloa-aravaca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,439006.957,4477610.809,false,false
2022S013849,2022-05-07T10:38:00Z,Avda. Albufera,21,13,Puente De Vallecas,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,443357.276,4472083.94,false,false
2022S013879,2022-05-07T14:50:00Z,Paseo. Melancolicos / Paseo. Pontones,51,2,Arganzuela,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438841.579,4472852.19,false,false
2022S013984,2022-05-08T09:00:00Z,Call. Velazquez / Call. Ayala,54,4,Salamanca,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,77,Se desconoce,442002.634,4475450.432,false,false
2022S013984,2022-05-08T09:00:00Z,Call. Velazquez / Call. Ayala,54,4,Salamanca,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,77,Se desconoce,442002.634,4475450.432,false,false
2022S014002,2022-05-08T13:30:00Z,Call. Gregorio Lopez Madera / Avda. Canillejas A Vicalvaro,1,20,San Blas-canillejas,Colisión frontal,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,448155.45,4475562.014,false,false
2022S014043,2022-05-09T00:50:00Z,Paseo. Ermita Del Santo / Paseo. Quince De Mayo,72,11,Carabanchel,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,438455.348,4472451.568,false,false
2022S014047,2022-05-05T00:10:00Z,Paseo. Piñonero,3,9,Moncloa-aravaca,Atropello a animal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,437708.908,4475261.101,false,false
2022S014062,2022-05-09T00:40:00Z,Avda. Las Fuerzas Armadas,142,16,Hortaleza,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,1,Atención en urgencias sin posterior ingreso,446524.668,4481803.243,false,false
2022S014065,2022-05-09T10:00:00Z,Call. San Bernardo / Gta. Ruiz Jimenez,95,7,Chamberí,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,77,Se desconoce,440098.395,4475691.92,false,false
2022S014083,2022-05-09T17:50:00Z,Call. General Ricardos,43,11,Carabanchel,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,2,Ingreso inferior o igual a 24 horas,438904.062,4471897.703,false,false
2022S014095,2022-05-09T20:40:00Z,Call. Puerto De Balbaran / Avda. Buenos Aires,133,13,Puente De Vallecas,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444545.868,4469778.074,false,false
2022S014096,2022-05-09T22:20:00Z,Paseo. Chopera,10,2,Arganzuela,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,440713.082,4471675.898,false,false
2022S014096,2022-05-09T22:20:00Z,Paseo. Chopera,10,2,Arganzuela,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440713.082,4471675.898,false,false
2022S014111,2022-05-09T22:15:00Z,Idb. Parque Cuña Verde / Call. Arroyo De La Media Legua,Se desconoce,19,Vicálvaro,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,444671.356,4473884.165,false,false
2022S014125,2022-05-07T11:00:00Z,Ctra. Ciudad Universitaria- Camino Del Santo,Se desconoce,9,Moncloa-aravaca,Atropello a animal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,435660.541,4474473.726,false,false
2022S014138,2022-05-10T15:00:00Z,Call. Narvaez / Call. O'donnell,28,3,Retiro,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,De 35 a 39 años,Hombre,77,Se desconoce,442647.541,4474753.724,false,false
2022S014264,2022-05-10T20:12:00Z,Avda. Buenos Aires / Avda. Entrevias,101,13,Puente De Vallecas,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,444578.974,4469808.943,false,false
2022S014377,2022-05-11T16:15:00Z,Paseo. Castellana / Avda. Alberto Alcocer,162,5,Chamartín,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,441567.304,4478915.588,false,false
2022S014389,2022-05-10T19:44:00Z,Call. Hacienda De Pavones / Call. Arroyo Fontarron,356,14,Moratalaz,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,446678.527,4472219.997,false,false
2022S014475,2022-05-11T21:00:00Z,Avda. La Gavia / Avda. Mayorazgo,4,18,Villa De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,448430.92,4469819.344,false,false
2022S014486,2022-05-11T21:00:00Z,Call. Boyer,30,19,Vicálvaro,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,450386.224,4472992.515,false,false
2022S014513,2022-05-11T00:39:00Z,Ronda. Segovia,2F,2,Arganzuela,Colisión lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,439126.107,4473817.842,false,false
2022S014527,2022-05-12T10:35:00Z,Call. Mequinenza,12,20,San Blas-canillejas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,448675.502,4477728.589,false,false
2022S014536,2022-05-07T11:20:00Z,Cmno. Piñonero,Se desconoce,9,Moncloa-aravaca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437697.574,4475268.557,false,false
2022S014536,2022-05-07T11:20:00Z,Cmno. Piñonero,Se desconoce,9,Moncloa-aravaca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437697.574,4475268.557,false,false
2022S014541,2022-05-09T00:50:00Z,Gta. Patines / Paseo. Castaños,Se desconoce,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,437649.258,4474336.01,false,false
2022S014727,2022-05-13T21:05:00Z,Paseo. Bajo De La Virgen Del Puerto,3,2,Arganzuela,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,438745.17,4473605.377,false,false
2022S014845,2022-05-13T22:20:00Z,Call. Via Carpetana / Paseo. Ermita Del Santo,47,11,Carabanchel,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,77,Se desconoce,437803.751,4472400.568,false,false
2022S014862,2022-05-10T15:22:00Z,Paseo. El Pardo / Call. Adelina Patti,41,8,Fuencarral-el Pardo,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,434028.38,4486213.928,false,false
2022S014871,2022-05-14T19:00:00Z,Call. Carcastillo,3,11,Carabanchel,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,3,Ingreso superior a 24 horas,437707.267,4470075.669,false,false
2022S014888,2022-05-14T22:35:00Z,Call. Mendez Alvaro / Call. Ancora,20,2,Arganzuela,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,77,Se desconoce,441587.957,4472720.14,false,false
2022S014974,2022-05-15T17:55:00Z,Call. Blasco De Garay / Call. Melendez Valdes,38,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14,Sin asistencia sanitaria,439642.002,4476052.967,false,false
2022S015034,2022-05-16T00:10:00Z,Paseo. Castellana,155,6,Tetuán,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441484.619,4479177.652,false,false
2022S015037,2022-05-16T00:22:00Z,Avenida Manzanares 220,220,12,Usera,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440669.167,4471219.021,false,false
2022S015037,2022-05-16T00:22:00Z,Avenida Manzanares 220,220,12,Usera,Colisión frontal,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,440669.167,4471219.021,false,false
2022S015048,2022-05-16T13:48:00Z,Call. Atocha,94,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,77,Se desconoce,440941.617,4473585.917,false,false
2022S015074,2022-05-16T23:10:00Z,Call. Mayor,88,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439380.662,4474080.076,false,false
2022S015081,2022-05-17T03:10:00Z,Call. Toledo / Call. Santa Casilda,134A,2,Arganzuela,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439542.683,4472947.587,false,false
2022S015083,2022-05-16T23:30:00Z,Avda. Seneca / Call. Martin Fierro,12,9,Moncloa-aravaca,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,438008.887,4476285.332,false,false
2022S015124,2022-05-17T14:45:00Z,Call. Doña Urraca / Call. Jaime Vera,33,10,Latina,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438170.521,4473818.513,false,false
2022S015147,2022-05-17T16:50:00Z,Call. Ana Teresa,48,9,Moncloa-aravaca,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,433014.198,4479262.726,false,false
2022S015160,2022-05-17T18:40:00Z,Call. Valle De Mena / Call. Antonio Machado,2,8,Fuencarral-el Pardo,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,2,Ingreso inferior o igual a 24 horas,439371.192,4480176.45,false,false
2022S015238,2022-05-18T19:35:00Z,Paseo. Castaños / Cmno. Ruiseñor,Se desconoce,9,Moncloa-aravaca,Atropello a persona,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437470.609,4474309.617,false,false
2022S015238,2022-05-18T19:35:00Z,Paseo. Castaños / Cmno. Ruiseñor,Se desconoce,9,Moncloa-aravaca,Atropello a persona,Despejado,Bicicleta,Peatón,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437470.609,4474309.617,false,false
2022S015275,2022-05-19T07:40:00Z,Call. Mauricio Legendre / Call. Agustin De Foxa,8,5,Chamartín,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441794.904,4480041.194,false,false
2022S015306,2022-05-19T11:40:00Z,Plaza. Castilla,3,6,Tetuán,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,Atención en urgencias sin posterior ingreso,441518.428,4479643.779,false,false
2022S015392,2022-05-19T11:50:00Z,Parque Juan Carlos I,1,21,Barajas,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,448808.8,4478486.577,false,false
2022S015392,2022-05-19T11:50:00Z,Parque Juan Carlos I,1,21,Barajas,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 65 a 69 años,Hombre,14,Sin asistencia sanitaria,448808.8,4478486.577,false,false
2022S015436,2022-05-20T18:50:00Z,Call. Alcalde Sainz De Baranda,92,4,Salamanca,Colisión frontal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,443812.476,4474719.594,false,false
2022S015436,2022-05-20T18:50:00Z,Call. Alcalde Sainz De Baranda,92,4,Salamanca,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,Desconocido,Hombre,14,Sin asistencia sanitaria,443812.476,4474719.594,false,false
2022S015444,2022-05-20T20:30:00Z,Call. Valencia,19,1,Centro,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,440623.088,4473120.203,false,false
2022S015444,2022-05-20T20:30:00Z,Call. Valencia,19,1,Centro,Atropello a persona,Despejado,Bicicleta EPAC (pedaleo asistido),Peatón,De 70 a 74 años,Mujer,3,Ingreso superior a 24 horas,440623.088,4473120.203,false,false
2022S015487,2022-05-21T04:55:00Z,Call. Goya,61,4,Salamanca,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,442232.837,4475164.523,false,false
2022S015511,2022-05-21T10:25:00Z,Call. Velazquez,30,4,Salamanca,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441967.701,4475138.875,false,false
2022S015513,2022-05-21T00:20:00Z,Avda. Albufera / Call. Pedro Laborde,246,13,Puente De Vallecas,Atropello a persona,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,77,Se desconoce,445174.053,4471279.771,false,false
2022S015513,2022-05-21T00:20:00Z,Avda. Albufera / Call. Pedro Laborde,246,13,Puente De Vallecas,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,77,Se desconoce,445174.053,4471279.771,false,false
2022S015589,2022-05-22T08:30:00Z,Gta. Piramides / Paseo. Acacias,2,2,Arganzuela,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439431.439,4472506.688,false,false
2022S015603,2022-05-22T10:40:00Z,Avda. Niceto Alcala Zamora,37,16,Hortaleza,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,445205.207,4482444.838,false,false
2022S015664,2022-05-21T09:45:00Z,Ronda. Lago,5,9,Moncloa-aravaca,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,Ingreso inferior o igual a 24 horas,437338.857,4474187.147,false,false
2022S015664,2022-05-21T09:45:00Z,Ronda. Lago,5,9,Moncloa-aravaca,Atropello a persona,Despejado,Bicicleta,Peatón,De 35 a 39 años,Mujer,2,Ingreso inferior o igual a 24 horas,437338.857,4474187.147,false,false
2022S015671,2022-05-23T14:25:00Z,Avda. Machupichu,1,16,Hortaleza,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,446997.242,4478447.879,false,false
2022S015672,2022-05-22T22:00:00Z,Call. Vallehermoso / Call. Joaquin Maria Lopez,72,7,Chamberí,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,439921.46,4476569.812,false,false
