PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,EQUIPAMIENTO_CLEANED,DEPORTE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
4692,Centro Deportivo Municipal San Fermín,,"Horario de uso de las instalaciones deportivas:  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De 10 a 15 horas (mañana) De 16 a 21 horas (tarde)",Clases y escuelas    Programa deportivo-recreativo de verano: consultar en el propio centro.   Equipamientos    Superficie total de la instalación: 10.000 metros cuadrados.  Unidades deportivas al aire libre:   piscina (1 vaso de 50 metros y 1 vaso infantil).    Ayudas técnicas para la accesibilidad:  1 grúa de piscina.    Columna de rescate cardíaco.,piscina,natacion,"Bus: 18, 22, 23, 59, 76, 78, 79, 85, 86, 123.  Metro: Hospital 12 de Octubre, San Fermín.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee8b42be9971c010VgnVCM1000000b205a0aRCRD,SAN MARIO,CALLE,V,18,,,,,MADRID,MADRID,28041,3,SAN FERMIN,12,USERA,441197,4469644,40.37531,-3.6927,917 922 102,,idmsanfermin@madrid.es,Piscinas, 
4679,Centro Deportivo Municipal San Juan Bautista,,"Horario de uso de las instalaciones deportivas      Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 8,30 a 20,30 horas.  Sábados, domingos y festivos, de 10 a 20,30 horas.   Cierre completo del centro   Mes de agosto  y los días 24, 25 y 31 de diciembre, 1 y 6 de enero y 1 de mayo.","Clases y escuelas deportivas    Pre-Infantiles (2 a 5 años) matronatación y natación.  Infantiles (6 a 14 años, según modalidades): natación, natación recreativa, pádel, pre-tenis y tenis.  Jóvenes y personas adultas:  De 15 a 20 años, según modalidades: natación, salvamento acuático y tenis.  De 15 a 64 años: acondicionamiento físico deportivo y actividades acuáticas, acuagim, aeróbic, bailes, combinada (pádel, natación, pilates, natación, tonificación, natación, natación, natación de compensación, natación embarazadas, pádel, pilates y tenis.    Mayores de 65 años: natación, actividad física, acuagim y natación.  Actividades para personas con discapacidad física: natación (adultos).  Actividades para personas con discapacidad intelectual: natación (adultos).   Equipamientos     Superficie total de las instalaciones:  11.000 metros cuadrados.  Unidades deportivas al aire libre:  2 pistas de pádel y 3 pistas de tenis.    Unidades deportivas cubiertas:  piscina (1 vaso de 25 metros y 1 vaso de enseñanza), sala multiusos (gimnasio), sala de musculación.    Ayudas técnicas para la accesibilidad:  1 grúa de piscina.       Columna de rescate cardíaco.",pista de padel ,padel,"Metro: Avenida de la Paz.  Bus: 11, 53,122.  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 3 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35bb42be9971c010VgnVCM1000000b205a0aRCRD,TREVIANA,CALLE,V,1,,,,,MADRID,MADRID,28043,6,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,444154,4477763,40.44865,-3.65857,914 164 259,,idmsjbautista@madrid.es,Gimnasios, 
,,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,gimnasio,musculacion,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,sala de musculacion,musculacion,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
4706,Centro Deportivo Municipal Santa Ana,,"Horario de uso de las instalaciones deportivas          Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla       De lunes a domingos y festivos de 10 a 14,40 horas y de 16 a 20,40 horas.   Cierre completo del centro    A partir del 11 de septiembre de 2022 hasta la apertura de la próxima temporada.","Clases y escuelas deportivas    Programa deportivo-recreativo de verano: consultar en el propio centro.   Equipamientos    Unidades deportivas al aire libre: piscina (1 vaso en L y 1 vaso infantil), 2 pistas polideportivas y 4 tenis de mesa.  Columna de rescate cardíaco.",pista polideportiva,,"Metro: Fuencarral, Tres Olivos.  Bus: 66, 137.  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 5 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bdb42be9971c010VgnVCM1000000b205a0aRCRD,ALAMEDILLAS,PASEO,V,5,,,,,MADRID,MADRID,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,440994,4483276,40.49809,-3.69636,913 721 138,,idmsantaana@madrid.es,CamposEstadiosFutbol, 
,,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,CamposEstadiosFutbol,
,,,,,tenis de mesa,tenis de mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,CamposEstadiosFutbol,
4677,Centro Deportivo Municipal Vallecas,,"Horario de uso de las instalaciones deportivas:  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De 11 a 21 horas   Sólo temporada de verano",Clases y escuelas deportivas    Programa deportivo-recreativo de verano: consultar en el propio centro.   Equipamientos    Superficie total de las instalaciones: 4.500 metros cuadrados.  Ayudas técnicas para la accesibilidad:  1 grúa de piscina.   Columna de rescate cardíaco.,piscina,natacion,"Metro: Portazgo.  Bus: 10, 54, 58, 103.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=282c42be9971c010VgnVCM1000000b205a0aRCRD,ARROYO DEL OLIVAR,CALLE,V,51,,,,,MADRID,MADRID,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,444221,4471294,40.39037,-3.65721,91 513 36 23,,idmvallecas@madrid.es,Piscinas, 
7411340,Centro Deportivo Municipal Vallehermoso,,"Horario de uso de las instalaciones deportivas          Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de taquilla    De lunes a viernes de 6 a 24 horas Sábados de 9 a 22 horas Domingos y festivos: de 9 a 22 horas   Cierre completo del centro   Los días 25, 1 de enero y 1 de mayo.","Clases y escuelas deportivas    Pre-infantiles (0 a 3 años) y de (3 a 5 años): matronatación, natación y educación física de base (polideportiva).  Infantiles (de 6 a 14 años): bádminton, bailes, baloncesto, boxeo, gimnasia artística, gimnasia rítmica, judo, natación, pádel, polideportiva, taekwondo y voleibol.   Jóvenes y personas adultas:  (De 15 a 20 años): aeróbic (adaptivo aeróbic, adaptivo box y baile moderno), baloncesto, fútbol sala, judo, natación, pádel, y taekwondo. (De 21 a 64 años): aeróbic (adaptivo aeróbic, adaptivo box, adaptivo stop, baile moderno, kango boot, kangoo power, latino y zumba), bailes de salón, boxeo, capoeira, carrera acuática (acuagim adaptivo aqua), fitness (adaptivo gofit cros, coreba, judo, natación, natación embarazadas, pádel, pilates (adaptivo pilates, fitball), thai chí, tonificación (adaptativo strength) y yoga (adaptivo yoga).    Mayores de 65 años : acondicionamiento físico deportivo (activo), aeróbic (adaptivo aeróbic / latino), carrera acuática (aquagim, adaptivo aqua), ciclo sala (adaptivo bike), natación, pilates (adaptivo pilates, fitball) y yoga (adaptivo yoga).   Actividades para personas con discapacidad : natación.    Equipamientos    Superficie total de las instalaciones: 26.724 metros cuadrados.  Unidades deportivas cubiertas: pabellón, piscina (vaso de 25 metros  y vaso de enseñanza), sala fitness, 5 salas multiusos, zona termal (spa, sauna y baño de vapor).  Unidades deportivas al aire libre: piscina (vaso de 25 metros) , 3 pistas de pádel, zona termal (jacuzzi, spa y solárium).  Otros equipamientos: aparcamiento gratuito para 200 plazas.   Ayuda técnica para la accesibilidad: ascensor y grúa de piscina.",pista de padel ,padel,"Metro: Islas Filipinas, Canal.  Bus: 2, 12, 202.  Bicicleta:   El centro dispone de  aparca bicicletas exterior.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28906e8a84805410VgnVCM2000000c205a0aRCRD,FILIPINAS,AVENIDA,V,7,,,,,MADRID,MADRID,28003,6,VALLEHERMOSO,7,CHAMBERI,439867,4476908,40.44065,-3.70905,915 902 959,,vallehermoso@go-fit.es,Gimnasios, 
,,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
4699,Centro Deportivo Municipal Vicente del Bosque,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de  taquilla    De lunes a domingo y festivos, de 8,30 a 20,30 horas.    Cierre completo del centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","Clases y escuelas deportivas    Pre-infantiles (de 3 a 5 años): natación. Infantiles ( de 6 a 14 años): baloncesto, fútbol, gimnasia rítmica, judo, natación, pádel, patinaje, pre-hockey patines, tenis y waterpolo.  Jóvenes (de 15 a 20 años): combinada, fútbol y natación.   Adultos (de 21 a 64 años): acondicionamiento físico deportivo, aeróbic, fitness, fitness acuático, fútbol, gap (glúteos, abdomen y piernas), judo, natación, natación, compensación, natación oposiciones, pádel,  patinaje, pilates y tenis. Actividades para Mayores de 65 años : acondicionamiento físico deportivo y natación. Actividades para personas con discapacidad física: natación (infantil y adulta).   Equipamientos     Superficie total de las instalaciones:  87.768 metros cuadrados.  Unidades deportivas al aire libre:  campo de fútbol, piscina ( 2 vasos de 50 m. y 1 vaso infantil), 2 pistas de baloncesto,4 pistas de pádel (de césped artificial),2 pistas de pádel (cristal, de césped artificial), pista de patinaje, 2 pistas polideportivas, 6 pistas de tenis, 2 tenis de mesa, pista de vóley playa.    Unidades deportivas cubiertas:  pabellón polideportivo, piscina, sala de musculación, sala de artes marciales.     Servicio de Medicina Deportiva: reconocimientos médicos para deportistas.    Oficina de promoción deportiva:   responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.      Ayuda técnica para la accesibilidad: 1 ascensor y 1 grúa de piscina.  Columna de rescate cardíaco.",pista de baloncesto,baloncesto,"Metro: Begoña, Barrio del Pilar.  Bus: 134, 137.  Renfe: Chamartín.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e156b0c40971c010VgnVCM1000000b205a0aRCRD,MONFORTE DE LEMOS,AVENIDA,V,13,,,,,MADRID,MADRID,28029,5,LA PAZ,8,FUENCARRAL-EL PARDO,441216,4481146,40.47891,-3.69354,917767502,,idmbpilar@madrid.es,Gimnasios, 
,,,,,pista de padel ,padel,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,pista de patinaje,patinaje,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,pista polideportiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,pista de tenis ,tenis,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,pista de voley playa,voley,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,pabellon polideportivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,sala de musculacion,musculacion,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,tenis de mesa,tenis de mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
49338,Centro Deportivo Municipal Wilfred Agbonavbare (antiguo Alberto García),,"Horario de uso de las instalaciones deportivas    Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de taquilla    De lunes a viernes: de 9 a 20:30 horas. Sábados y domingos: de 9 a 14:30 horas. Festivos: cerrado.   Cierre completo del centro     Mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","Clases y escuelas deportivas    Pre-infantiles (de 3 a 5 años): natación.  Infantiles (edad, según modalidades):  fútbol, fútbol sala, gimnasia rítmica, natación, pádel, patinaje y tenis.  Jóvenes: fitness, natación, padel y tenis.   Personas adultas: aeróbic, combinada (fitness y ciclo sala), fitness, gimnasia acuática (acuagim), natación, pádel, pilates, tonificación y yoga.  Mayores 65 años: acondicionamiento físico y gimnasia acuática (acuagim).  Personas con discapacidad: natación y pádel.   Equipamientos     Unidades deportivas al aire libre:  2 campos de fútbol de césped artificial, 1 campo de fútbol-7 de césped artificial, pista de baloncesto, pista de fútbol-sala, pista de hockey patines (techada), 4 pistas de pádel de cristal, pista polideportiva y 2 pistas de tenis.    Unidades deportivas cubiertas: pabellón polideportivo, piscina (vaso de 25 metros y vaso de enseñanza), sala multiusos y sala de musculación.  Ayudas técnicas para la accesibilidad: 1 ascensor y  1 grúa de piscina.  Aparcabicicletas exterior: capacidad para 10 bicicletas.  Columna de rescate cardíaco",pista de baloncesto,baloncesto,"Bus: 24, 102, 310  Renfe: El Pozo  Bicicleta: el centro dispone de aparcabicicletas  exterior con capacidad para 10 bicicletas.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b7ee7510551c010VgnVCM2000000c205a0aRCRD,"REGUERA DE TOMATEROS, 39B",CALLE,V,,,,,,MADRID,MADRID,28053,1,ENTREVIAS,13,PUENTE DE VALLECAS,444187,4469302,40.37242,-3.65745,917 854 751,,idmagarcia@madrid.es,Gimnasios, 
,,,,,pista de futbol sala,futbol sala,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,pista de hockey patines,hockey,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,pista de padel ,padel,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,pista polideportiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,pabellon polideportivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,sala de musculacion,musculacion,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
4678,Centro Deportivo Municipal Ángel Nieto (antiguo Puente de Vallecas),,"Horario de uso de las instalaciones deportivas:  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 8,30 a 20:45 horas. Sábados, domingos y festivos cerrado.   Cierre completo del centro   El mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","Clases y escuelas deportivas    Pre-infantiles (3 a 5 años, según modalidades): matronatación y natación.  Infantiles (6 a 14 años, según modalidades): baloncesto, gimnasia rítmica, judo, natación, squash, iniciación salvamento y socorrismo y taekwondo.  Jóvenes (15 a 26 según modalidades): natación, salvamento y socorrismo y taekwondo.  Clases para adultos (27 a 64 años): combinada fitness (fitness, fitness acuático y musculación), estiramientos, fitness, fitness acuático, GAP, GAP express, natación, natación salud, natación embarazadas y pilates.  Mayores de 65 años: Acondicionamiento físico mayores, gimnasia acuática y natación.   Equipamientos    Superficie total de las instalaciones: 1.565 metros cuadrados.  Unidades deportivas cubiertas: pabellón polideportivo, piscina (1 vaso de 25 metros y 1 vaso de enseñanza), 4 pistas de squash, sala multiusos y sala de musculación.  Ayuda técnica para la accesibilidad: 1 grúa de piscina.  Columna de rescate cardíaco.",pista de squash,squash,"Metro: Portazgo.  Bus:   10 , 54 , 57 , 58 , 103.    Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 4 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb1b42be9971c010VgnVCM1000000b205a0aRCRD,PAYASO FOFO,CALLE,V,7,,,,,MADRID,MADRID,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,443998,4471417,40.39146,-3.65986,914 781 492,,idmpvallecas@madrid.es,Gimnasios, 
,,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,pabellon polideportivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
,,,,,sala de musculacion,musculacion,,,,,,,,,,,,,,,,,,,,,,,,,,,Gimnasios,
6440293,Ciudad de la Raqueta,,,"Pistas de tenis y pistas de pádel, salas de eventos, piscina, terraza, cafetería y tienda.",pista de tenis ,tenis,"Cercanías Renfe: Mirasierra-Paco de Lucía (líneas C3, C7 Y C8).  Bus: 134, 178.",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfb1a8b1a6377310VgnVCM2000000c205a0aRCRD,MONASTERIO DE EL PAULAR,CALLE,V,2,,,,,MADRID,MADRID,28049,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,439567,4483501,40.50001,-3.71321,917 297 922,,,PistasTenisBadminton, 
,,,,,pista de padel ,padel,,,,,,,,,,,,,,,,,,,,,,,,,,,PistasTenisBadminton,
,,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,PistasTenisBadminton,
72028,Club de Campo Villa de Madrid,,,"Ajedrez, bridge, croquet, fitness, golf, hockey, hípica, natación, patinaje, pádel, squash, tenis, triatlón, tenis de mesa",tenis de mesa,tenis de mesa,"Bus: 160, 161, A Acceso vehículos por la carretera de Castilla, km 2.",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef93827a9e41c010VgnVCM2000000c205a0aRCRD,CASTILLA,CARRETERA,V,12,,,,,MADRID,MADRID,28040,3,CIUDAD UNIVERSITARIA,9,MONCLOA-ARAVACA,437015,4476728,40.43882,-3.74265,915 502 010,,deportes@ccvm.es,PistasTenisBadminton, 
4715,Club Deportivo Somontes,,,Pádel.   Tenis.   Golf.   Fitness.   Trapecio.   Piscinas (de finales de mayo a septiembre).,piscina,natacion,"Bus: 601, 602.",Consultar horarios y tarifas en su página web.,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=56b8a4ea6871c010VgnVCM1000000b205a0aRCRD,EL PARDO,CARRETERA,V,43,,,,,MADRID,MADRID,28035,1,EL PARDO,8,FUENCARRAL-EL PARDO,436051,4482241,40.49231,-3.7572,913 163 434,,cdsomontes@ilunion.com,PistasPadel, 
6344681,Instalación Deportiva Básica Alto del Retiro,,,Pista polideportiva (marcajes de fútbol sala y balonmano) Pista baloncesto,pista de baloncesto,baloncesto,Metro: Las Suertes,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a7c2150461f5310VgnVCM1000000b205a0aRCRD,ALTO DEL RETIRO,CALLE,V,13,,,,c/v calle Antonio Gades,MADRID,MADRID,28051,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,450057,4468715,40.36751,-3.58826,,,,InstalacionesDeportivasBasicas, 
11350990,Instalación Deportiva Básica Avenida de las Suertes,,,Pista de baloncesto. Pista polideportiva (marcajes de fútbol sala y voleibol).,pista de baloncesto,baloncesto,Metro: Las Suertes,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b777d112cde58710VgnVCM1000001d4a900aRCRD,avenida de las Suertes,AVENIDA,V,,,,,,MADRID,MADRID,28051,3,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,448037,4469037,40.3703,-3.61207,,,,InstalacionesDeportivasBasicas, 
,,,,,pista de skate,skate,,,,,,,,,,,,,,,,,,,,,,,,,,,InstalacionesDeportivasBasicas,
4540130,Instalación Deportiva Básica Camino de la Suerte,,,Campo de fútbol 11 de césped artificial.  Campo de fútbol 7 de tierra (próximamente de césped artificial).,campos de futbol 11,futbol 11,"Metro: CongostoBus: 54 , 142.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a6fd908b7551110VgnVCM1000000b205a0aRCRD,SUERTE,CAMINO,V,25,,,,,MADRID,MADRID,28031,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,447596,4469654,40.37581,-3.61733,,,,CamposEstadiosFutbol, 
,,,,,campos de futbol 7,futbol 7,,,,,,,,,,,,,,,,,,,,,,,,,,,CamposEstadiosFutbol,
4538536,Instalación Deportiva Básica Colonia Vilda,,,"2 Pistas polideportivas, (marcajes de fútbol sala y balonmano y 2 baloncestos transversales).",pista polideportiva,,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=617f55fdb3b41110VgnVCM1000000b205a0aRCRD,PUENTELARRA,CALLE,V,1,,,,c/v Avda. Sta. Eugenia,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448172,4470286,40.38154,-3.61058,,,,InstalacionesDeportivasBasicas, 
11352297,Instalación Deportiva Básica Eduardo Chillida,,,Pista de minibaloncesto y minifútbol.,pista de minibaloncesto ,baloncesto,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c981763979368710VgnVCM1000001d4a900aRCRD,EDUARDO CHILLIDA,CALLE,V,1,,,,,MADRID,MADRID,28051,3,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,450323,4468214,40.36302,-3.58507,,,,InstalacionesDeportivasBasicas, 
4538305,Instalación Deportiva Básica La Unión,,,Unidades deportivas cubiertas:  4 Pistas de pádel.    Unidades deportivas al aire libre:  Campo de fútbol 11 de césped artificial.,campos de futbol 11,futbol 11,"Bus: 58 , 63 , 145",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=773aaae91fa41110VgnVCM1000000b205a0aRCRD,ENRIQUE GARCIA ALVAREZ,CALLE,V,58,,,,"c/v Diego Olivera Victorio, 1",MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,447810,4470500,40.38345,-3.61486,,,,CamposEstadiosFutbol, 
4538164,Instalación Deportiva Básica Nuestra Señora de la Torre,,,2 Campos de Fútbol (césped artificial),campo de futbol,futbol,"Metro: Villa de VallecasBus: 54 , 58 , 142",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=de89a56418a41110VgnVCM1000000b205a0aRCRD,PUERTO DE REINOSA,TRAVESIA,V,2,,,,,MADRID,MADRID,28031,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,447705,4469952,40.37851,-3.61606,,,,CamposEstadiosFutbol, 
11354193,Instalación Deportiva Básica Parkour,,,Circuito de parkour. Circuito de calistenia. Pista de minibaloncesto. Pista de patinaje.,pista de skate,skate,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=371ef533a3468710VgnVCM1000001d4a900aRCRD,LA GAVIA,AVENIDA,V,39,,,,,MADRID,MADRID,28051,3,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,447918,4469016,40.3701,-3.61346,,,,InstalacionesDeportivasBasicas, 
5542270,Instalación Deportiva Básica Parque Real de Arganda,,,1 Pista de fútbol sala.,pista de futbol sala,futbol sala,Metro: Villa de VallecasBus: 58,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c497740efc26210VgnVCM1000000b205a0aRCRD,REAL DE ARGANDA,CALLE,V,45,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,447786,4470059,40.37949,-3.6151,,,,InstalacionesDeportivasBasicas, 
4539259,Instalación Deportiva Básica Parque Santa Eugenia,,,Pista de skate,pista de skate,skate,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2204a086b3051110VgnVCM1000000b205a0aRCRD,ZAZUAR,CALLE,V,12,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448352,4470258,40.38131,-3.60846,,,,InstalacionesDeportivasBasicas, 
,,,,,pista de skate,skate,,,,,,,,,,,,,,,,,,,,,,,,,,,InstalacionesDeportivasBasicas,
11358753,Instalación Deportiva Básica Parroquia Santa Eugenia,,,Pista de fútbol sala,pista de futbol sala,futbol sala,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=39a4291fa9288710VgnVCM1000001d4a900aRCRD,VIRGEN DE LAS VI&amp;Ntilde;AS,CALLE,V,15,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448367,4470121,40.38008,-3.60827,,,,InstalacionesDeportivasBasicas, 
11358766,Instalación Deportiva Básica Peñaranda de Bracamonte,,,Pista de baloncesto. Pista polideportiva (marcajes de fútbol sala y balonmano).,pista de baloncesto,baloncesto,Metro: CongostoBus: 142,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52e5291fa9288710VgnVCM1000001d4a900aRCRD,PEÑARANDA DE BRACAMONTE,CALLE,V,4,,,,,MADRID,MADRID,28051,3,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,448710,4469592,40.37534,-3.60418,,,,InstalacionesDeportivasBasicas, 
