PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,EQUIPAMIENTO_CLEANED,DEPORTE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
106242,Centro Deportivo Municipal Raúl González,,,,gimnasio,musculacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,Centro Deportivo Municipal San Blas,,"Horario de uso de las instalaciones deportivas:  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 9 a 20,30 horas. Sábados, domingos y festivos, de 9 a 14 horas.   Cierre completo del Centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles ( a años) ( a años): matronatacion, natacion. infantiles ( a años, segun modalidades): baloncesto, futbol sala, gimnasia artistica, gimnasia ritmica, karate, lucha, natacion y tenis. jovenes y personas adultas ( a años, segun modalidades): gimnasia ritmica, lucha, natacion, padel y tenis. adultos ( a años): acondicionamiento fisico deportivo y combinada, (acondicionamiento/natacion), gimnasia suave, musculacion, natacion, tenis. mayores de años: actividad fisica, natacion. actividades para personas con discapacidad fisica: natacion (infantil y juvenil). equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas al aire libre: piscinas ( vaso de nado metros y vaso recreativo metros y vaso infantil), pista polideportiva ( con tenis), pista de padel y tenis de mesa. unidades deportivas cubiertas: pabellones polideportivos, piscina ( vaso de metros y vaso de enseñanza), sala multiusos, sala artes marciales y sala de musculacion. oficina de promocion deportiva: responsable de la coordinacion de juegos deportivos municipales, torneos y circuitos municipales, copas de primavera. ademas, ofrece informacion sobre las escuelas de promocion deportiva. ayuda tecnica para la accesibilidad: ascensor y grua de piscina. columna de rescate cardiaco.",pista polideportiva,,"Metro: San Blas.  Bus: 38 , 48 , 153, 4.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 6 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=424b42be9971c010VgnVCM1000000b205a0aRCRD,ARCOS DE JALON,CALLE,V,59,,,,,MADRID,MADRID,28037,2,HELLIN,20,SAN BLAS-CANILLEJAS,448146,4475532,40.42881011,-3.611327359,913 209 818,,idmsanblas@madrid.es,Gimnasios, 
4689,Centro Deportivo Municipal San Blas,,,,pista de padel,padel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,Centro Deportivo Municipal San Blas,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,Centro Deportivo Municipal San Blas,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4692,Centro Deportivo Municipal San Fermín,,"Horario de uso de las instalaciones deportivas:  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De 10 a 15 horas (mañana) De 16 a 21 horas (tarde)",clases y escuelas programa deportivo-recreativo de verano: consultar en el propio centro. equipamientos superficie total de la instalacion: . metros cuadrados. unidades deportivas al aire libre: piscina ( vaso de metros y vaso infantil). ayudas tecnicas para la accesibilidad: grua de piscina. columna de rescate cardiaco.,piscina,natacion,"Bus: 18, 22, 23, 59, 76, 78, 79, 85, 86, 123.  Metro: Hospital 12 de Octubre, San Fermín.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee8b42be9971c010VgnVCM1000000b205a0aRCRD,SAN MARIO,CALLE,V,18,,,,,MADRID,MADRID,28041,3,SAN FERMIN,12,USERA,441197,4469644,40.37530577,-3.692701024,917 922 102,,idmsanfermin@madrid.es,Piscinas, 
4679,Centro Deportivo Municipal San Juan Bautista,,"Horario de uso de las instalaciones deportivas      Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De lunes a viernes, de 8,30 a 20,30 horas.  Sábados, domingos y festivos, de 10 a 20,30 horas.   Cierre completo del centro   Mes de agosto  y los días 24, 25 y 31 de diciembre, 1 y 6 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles ( a años) matronatacion y natacion. infantiles ( a años, segun modalidades): natacion, natacion recreativa, padel, pre-tenis y tenis. jovenes y personas adultas: de a años, segun modalidades: natacion, salvamento acuatico y tenis. de a años: acondicionamiento fisico deportivo y actividades acuaticas, acuagim, aerobic, bailes, combinada (padel, natacion, pilates, natacion, tonificacion, natacion, natacion, natacion de compensacion, natacion embarazadas, padel, pilates y tenis. mayores de años: natacion, actividad fisica, acuagim y natacion. actividades para personas con discapacidad fisica: natacion (adultos). actividades para personas con discapacidad intelectual: natacion (adultos). equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas al aire libre: pista de padel y pista de tenis. unidades deportivas cubiertas: piscina ( vaso de metros y vaso de enseñanza), sala multiusos (gimnasio), sala de musculacion. ayudas tecnicas para la accesibilidad: grua de piscina. columna de rescate cardiaco.",pista de padel,padel,"Metro: Avenida de la Paz.  Bus: 11, 53,122.  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 3 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35bb42be9971c010VgnVCM1000000b205a0aRCRD,TREVIANA,CALLE,V,1,,,,,MADRID,MADRID,28043,6,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,444154,4477763,40.44864976,-3.65857118,914 164 259,,idmsjbautista@madrid.es,Gimnasios, 
4679,Centro Deportivo Municipal San Juan Bautista,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,Centro Deportivo Municipal San Juan Bautista,,,,gimnasio,musculacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,Centro Deportivo Municipal Santa Ana,,"Horario de uso de las instalaciones deportivas          Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla       De lunes a domingos y festivos de 10 a 14,40 horas y de 16 a 20,40 horas.   Cierre completo del centro    A partir del 11 de septiembre de 2022 hasta la apertura de la próxima temporada.","clases y escuelas deportivas programa deportivo-recreativo de verano: consultar en el propio centro. equipamientos unidades deportivas al aire libre: piscina ( vaso en l y vaso infantil), pista polideportiva y tenis de mesa. columna de rescate cardiaco.",pista polideportiva,,"Metro: Fuencarral, Tres Olivos.  Bus: 66, 137.  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 5 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bdb42be9971c010VgnVCM1000000b205a0aRCRD,ALAMEDILLAS,PASEO,V,5,,,,,MADRID,MADRID,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,440994,4483276,40.49809469,-3.69635801,913 721 138,,idmsantaana@madrid.es,CamposEstadiosFutbol, 
4706,Centro Deportivo Municipal Santa Ana,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,Centro Deportivo Municipal Santa Ana,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,Centro Deportivo Municipal Vallecas,,"Horario de uso de las instalaciones deportivas:  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de taquilla   De 11 a 21 horas   Sólo temporada de verano",clases y escuelas deportivas programa deportivo-recreativo de verano: consultar en el propio centro. equipamientos superficie total de las instalaciones: . metros cuadrados. ayudas tecnicas para la accesibilidad: grua de piscina. columna de rescate cardiaco.,piscina,natacion,"Metro: Portazgo.  Bus: 10, 54, 58, 103.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=282c42be9971c010VgnVCM1000000b205a0aRCRD,ARROYO DEL OLIVAR,CALLE,V,51,,,,,MADRID,MADRID,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,444221,4471294,40.39036892,-3.657213683,91 513 36 23,,idmvallecas@madrid.es,Piscinas, 
7411340,Centro Deportivo Municipal Vallehermoso,,"Horario de uso de las instalaciones deportivas          Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de taquilla    De lunes a viernes de 6 a 24 horas Sábados de 9 a 22 horas Domingos y festivos: de 9 a 22 horas   Cierre completo del centro   Los días 25, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles ( a años) y de ( a años): matronatacion, natacion y educacion fisica de base (polideportiva). infantiles (de a años): badminton, bailes, baloncesto, boxeo, gimnasia artistica, gimnasia ritmica, judo, natacion, padel, polideportiva, taekwondo y voleibol. jovenes y personas adultas: (de a años): aerobic (adaptivo aerobic, adaptivo box y baile moderno), baloncesto, futbol sala, judo, natacion, padel, y taekwondo. (de a años): aerobic (adaptivo aerobic, adaptivo box, adaptivo stop, baile moderno, kango boot, kangoo power, latino y zumba), bailes de salon, boxeo, capoeira, carrera acuatica (acuagim adaptivo aqua), fitness (adaptivo gofit cros, coreba, judo, natacion, natacion embarazadas, padel, pilates (adaptivo pilates, fitball), thai chi, tonificacion (adaptativo strength) y yoga (adaptivo yoga). mayores de años : acondicionamiento fisico deportivo (activo), aerobic (adaptivo aerobic / latino), carrera acuatica (aquagim, adaptivo aqua), ciclo sala (adaptivo bike), natacion, pilates (adaptivo pilates, fitball) y yoga (adaptivo yoga). actividades para personas con discapacidad : natacion. equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas cubiertas: pabellon, piscina (vaso de metros y vaso de enseñanza), sala fitness, salas multiusos, zona termal (spa, sauna y baño de vapor). unidades deportivas al aire libre: piscina (vaso de metros) , pista de padel, zona termal (jacuzzi, spa y solarium). otros equipamientos: aparcamiento gratuito para plazas. ayuda tecnica para la accesibilidad: ascensor y grua de piscina.",pista de padel,padel,"Metro: Islas Filipinas, Canal.  Bus: 2, 12, 202.  Bicicleta:   El centro dispone de  aparca bicicletas exterior.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28906e8a84805410VgnVCM2000000c205a0aRCRD,FILIPINAS,AVENIDA,V,7,,,,,MADRID,MADRID,28003,6,VALLEHERMOSO,7,CHAMBERI,439867,4476908,40.44064844,-3.709053489,915 902 959,,vallehermoso@go-fit.es,Gimnasios, 
7411340,Centro Deportivo Municipal Vallehermoso,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Centro Deportivo Municipal Vicente del Bosque,,"Horario de uso de las instalaciones deportivas  Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.  Horario de  taquilla    De lunes a domingo y festivos, de 8,30 a 20,30 horas.    Cierre completo del centro   Los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles (de a años): natacion. infantiles ( de a años): baloncesto, futbol, gimnasia ritmica, judo, natacion, padel, patinaje, pre-hockey patines, tenis y waterpolo. jovenes (de a años): combinada, futbol y natacion. adultos (de a años): acondicionamiento fisico deportivo, aerobic, fitness, fitness acuatico, futbol, gap (gluteos, abdomen y piernas), judo, natacion, natacion, compensacion, natacion oposiciones, padel, patinaje, pilates y tenis. actividades para mayores de años : acondicionamiento fisico deportivo y natacion. actividades para personas con discapacidad fisica: natacion (infantil y adulta). equipamientos superficie total de las instalaciones: . metros cuadrados. unidades deportivas al aire libre: campo de futbol, piscina ( vasos de m. y vaso infantil), pista de baloncesto, pista de padel (de cesped artificial), pista de padel (cristal, de cesped artificial), pista de patinaje, pista polideportiva, pista de tenis, tenis de mesa, pista de voley playa. unidades deportivas cubiertas: pabellon polideportivo, piscina, sala de musculacion, sala de artes marciales. servicio de medicina deportiva: reconocimientos medicos para deportistas. oficina de promocion deportiva: responsable de la coordinacion de juegos deportivos municipales, torneos y circuitos municipales, copas de primavera. ademas, ofrece informacion sobre las escuelas de promocion deportiva. ayuda tecnica para la accesibilidad: ascensor y grua de piscina. columna de rescate cardiaco.",pista de baloncesto,baloncesto,"Metro: Begoña, Barrio del Pilar.  Bus: 134, 137.  Renfe: Chamartín.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 5 bicicletas.   Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e156b0c40971c010VgnVCM1000000b205a0aRCRD,MONFORTE DE LEMOS,AVENIDA,V,13,,,,,MADRID,MADRID,28029,5,LA PAZ,8,FUENCARRAL-EL PARDO,441216,4481146,40.47891359,-3.69354066,917767502,,idmbpilar@madrid.es,Gimnasios, 
4699,Centro Deportivo Municipal Vicente del Bosque,,,,pista de padel,padel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Centro Deportivo Municipal Vicente del Bosque,,,,pista de patinaje,patinaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Centro Deportivo Municipal Vicente del Bosque,,,,pista polideportiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Centro Deportivo Municipal Vicente del Bosque,,,,pista de tenis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Centro Deportivo Municipal Vicente del Bosque,,,,pista de voley playa,voley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Centro Deportivo Municipal Vicente del Bosque,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Centro Deportivo Municipal Vicente del Bosque,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Centro Deportivo Municipal Vicente del Bosque,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49338,Centro Deportivo Municipal Wilfred Agbonavbare (antiguo Alberto García),,"Horario de uso de las instalaciones deportivas    Para saber el horario de apertura de las distintas instalaciones del centro deportivo, les rogamos lo consulten con el propio centro.   Horario de taquilla    De lunes a viernes: de 9 a 20:30 horas. Sábados y domingos: de 9 a 14:30 horas. Festivos: cerrado.   Cierre completo del centro     Mes de agosto y los días 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo.","clases y escuelas deportivas pre-infantiles (de a años): natacion. infantiles (edad, segun modalidades): futbol, futbol sala, gimnasia ritmica, natacion, padel, patinaje y tenis. jovenes: fitness, natacion, padel y tenis. personas adultas: aerobic, combinada (fitness y ciclo sala), fitness, gimnasia acuatica (acuagim), natacion, padel, pilates, tonificacion y yoga. mayores años: acondicionamiento fisico y gimnasia acuatica (acuagim). personas con discapacidad: natacion y padel. equipamientos unidades deportivas al aire libre: campo de futbol de cesped artificial, campo de futbol- de cesped artificial, pista de baloncesto, pista de futbol-sala, pista de hockey patines (techada), pista de padel de cristal, pista polideportiva y pista de tenis. unidades deportivas cubiertas: pabellon polideportivo, piscina (vaso de metros y vaso de enseñanza), sala multiusos y sala de musculacion. ayudas tecnicas para la accesibilidad: ascensor y grua de piscina. aparcabicicletas exterior: capacidad para bicicletas. columna de rescate cardiaco",pista de baloncesto,baloncesto,"Bus: 24, 102, 310  Renfe: El Pozo  Bicicleta: el centro dispone de aparcabicicletas  exterior con capacidad para 10 bicicletas.",,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b7ee7510551c010VgnVCM2000000c205a0aRCRD,"REGUERA DE TOMATEROS, 39B",CALLE,V,,,,,,MADRID,MADRID,28053,1,ENTREVIAS,13,PUENTE DE VALLECAS,444187,4469302,40.37242142,-3.657451562,917 854 751,,idmagarcia@madrid.es,Gimnasios, 
49338,Centro Deportivo Municipal Wilfred Agbonavbare (antiguo Alberto García),,,,pista de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49338,Centro Deportivo Municipal Wilfred Agbonavbare (antiguo Alberto García),,,,pista de hockey,hockey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49338,Centro Deportivo Municipal Wilfred Agbonavbare (antiguo Alberto García),,,,pista de padel,padel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49338,Centro Deportivo Municipal Wilfred Agbonavbare (antiguo Alberto García),,,,pista polideportiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49338,Centro Deportivo Municipal Wilfred Agbonavbare (antiguo Alberto García),,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49338,Centro Deportivo Municipal Wilfred Agbonavbare (antiguo Alberto García),,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49338,Centro Deportivo Municipal Wilfred Agbonavbare (antiguo Alberto García),,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6440293,Ciudad de la Raqueta,,,"pista de tenis y pista de padel, salas de eventos, piscina, terraza, cafeteria y tienda.",pista de tenis ,,"Cercanías Renfe: Mirasierra-Paco de Lucía (líneas C3, C7 Y C8).  Bus: 134, 178.",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfb1a8b1a6377310VgnVCM2000000c205a0aRCRD,MONASTERIO DE EL PAULAR,CALLE,V,2,,,,,MADRID,MADRID,28049,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,439567,4483501,40.50000994,-3.713206779,917 297 922,,,PistasTenisBadminton, 
6440293,Ciudad de la Raqueta,,,,pista de padel,padel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6440293,Ciudad de la Raqueta,,,,piscina,natacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72028,Club de Campo Villa de Madrid,,,"ajedrez, bridge, croquet, fitness, golf, hockey, hipica, natacion, patinaje, padel, squash, tenis, triatlon, tenis de mesa",tenis de mesa,ping-pong,"Bus: 160, 161, A Acceso vehículos por la carretera de Castilla, km 2.",,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef93827a9e41c010VgnVCM2000000c205a0aRCRD,CASTILLA,CARRETERA,V,12,,,,,MADRID,MADRID,28040,3,CIUDAD UNIVERSITARIA,9,MONCLOA-ARAVACA,437015,4476728,40.43882337,-3.742649542,915 502 010,,deportes@ccvm.es,PistasTenisBadminton, 
4715,Club Deportivo Somontes,,,padel. tenis. golf. fitness. trapecio. piscinas (de finales de mayo a septiembre).,piscina,natacion,"Bus: 601, 602.",Consultar horarios y tarifas en su página web.,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=56b8a4ea6871c010VgnVCM1000000b205a0aRCRD,EL PARDO,CARRETERA,V,43,,,,,MADRID,MADRID,28035,1,EL PARDO,8,FUENCARRAL-EL PARDO,436051,4482241,40.49230674,-3.757204627,913 163 434,,cdsomontes@ilunion.com,PistasPadel, 
4540130,Instalación Deportiva Básica Camino de la Suerte,,,campo de futbol de cesped artificial. campo de futbol de tierra (proximamente de cesped artificial).,campo de futbol,futbol,"Metro: CongostoBus: 54 , 142.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9a6fd908b7551110VgnVCM1000000b205a0aRCRD,SUERTE,CAMINO,V,25,,,,,MADRID,MADRID,28031,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,447596,4469654,40.37581378,-3.617327043,,,,CamposEstadiosFutbol, 
4540130,Instalación Deportiva Básica Camino de la Suerte,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538536,Instalación Deportiva Básica Colonia Vilda,,," pista polideportiva, (marcajes de futbol sala y balonmano y baloncestos transversales).",pista polideportiva,,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=617f55fdb3b41110VgnVCM1000000b205a0aRCRD,PUENTELARRA,CALLE,V,1,,,,c/v Avda. Sta. Eugenia,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448172,4470286,40.38154336,-3.610581791,,,,InstalacionesDeportivasBasicas, 
11352297,Instalación Deportiva Básica Eduardo Chillida,,,pista de minibaloncesto y minifutbol.,pista de minibaloncesto ,baloncesto,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c981763979368710VgnVCM1000001d4a900aRCRD,EDUARDO CHILLIDA,CALLE,V,1,,,,,MADRID,MADRID,28051,3,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,450323,4468214,40.36302245,-3.585074019,,,,InstalacionesDeportivasBasicas, 
4538305,Instalación Deportiva Básica La Unión,,,unidades deportivas cubiertas: pista de padel. unidades deportivas al aire libre: campo de futbol de cesped artificial.,campo de futbol,futbol,"Bus: 58 , 63 , 145",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=773aaae91fa41110VgnVCM1000000b205a0aRCRD,ENRIQUE GARCIA ALVAREZ,CALLE,V,58,,,,"c/v Diego Olivera Victorio, 1",MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,447810,4470500,40.38344863,-3.614863782,,,,CamposEstadiosFutbol, 
4538164,Instalación Deportiva Básica Nuestra Señora de la Torre,,, campo de futbol (cesped artificial),campo de futbol,futbol,"Metro: Villa de VallecasBus: 54 , 58 , 142",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=de89a56418a41110VgnVCM1000000b205a0aRCRD,PUERTO DE REINOSA,TRAVESIA,V,2,,,,,MADRID,MADRID,28031,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,447705,4469952,40.37850528,-3.616055774,,,,CamposEstadiosFutbol, 
11359398,Instalación Deportiva Básica Santa Eugenia,,, campo de futbol (cesped artificial),campo de futbol,futbol,"Bus: 58 , 63 , 145Renfe: Santa Eugenia",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a57671143788710VgnVCM1000001d4a900aRCRD,CERRO DE ALMODOVAR,CALLE,V,11,,,,,MADRID,MADRID,28031,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448941,4470114,40.38004993,-3.60150668,,,,CamposEstadiosFutbol, 
11358872,Instalación Deportiva Básica Stela Maris,,,pista de minibaloncesto y minifutbol,pista de minibaloncesto ,baloncesto,Metro: CongostoBus: 142,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=346a6635ec288710VgnVCM1000001d4a900aRCRD,PEÑARANDA DE BRACAMONTE,CALLE,V,4,,,,,MADRID,MADRID,28051,3,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,448710,4469592,40.37533906,-3.604183912,,,,InstalacionesDeportivasBasicas, 
4642625,Instalación Deportiva Municipal Básica Abrantes - Colonia Velázquez,,, campo de futbol,campo de futbol,futbol,"Metro: Pan Bendito, San Francisco.Bus: 47 , 108 , 118 , 121 , 131 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06d068171cef4110VgnVCM1000000b205a0aRCRD,ABRANTES,AVENIDA,V,297,,,,,MADRID,MADRID,28025,7,ABRANTES,11,CARABANCHEL,437625,4469626,40.37480369,-3.734643176,,,,CamposEstadiosFutbol, 
4556014,Instalación Deportiva Municipal Básica Alhaurín,,, pista de baloncesto campo de futbol (de tierra),campo de futbol,futbol,"Metro: Barajas.Bus: 105 , 115 , 151.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=acda62a9470e1110VgnVCM1000000b205a0aRCRD,ALHAURIN,CALLE,V,4,,,,,MADRID,MADRID,28042,4,TIMON,21,BARAJAS,450357,4480479,40.47351067,-3.585649589,,,,InstalacionesDeportivasBasicas, 
4548436,Instalación Deportiva Municipal Básica Almudena,,, campo de futbol pista polideportiva,campo de futbol,futbol,"Bus: 70 , 106",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6ed945136891110VgnVCM1000000b205a0aRCRD,NICOLAS SALMERON,CALLE,V,8,,,,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,CIUDAD LINEAL,446692,4474672,40.41909003,-3.629663068,,,,CamposEstadiosFutbol, 
6310149,Instalación Deportiva Municipal Básica Ana Tutor,,, pista de patinaje pista de futbol-sala,pista de futbol,futbol,"Metro: Avda. de la IlustraciónBus: 133, 49, 64, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bce62b6315d35310VgnVCM2000000c205a0aRCRD,CARDENAL HERRERA ORIA,AVENIDA,V,216,,,,,MADRID,MADRID,28034,6,VALVERDE,8,FUENCARRAL-EL PARDO,441817,4482467,40.49087287,-3.686558097,,,,CamposEstadiosFutbol, 
4670017,Instalación Deportiva Municipal Básica Arequipa,,, pista de bolos y petanca,pista de bolos ,bolos,"Metro: Mar de CristalBus: 87 , 104 , 112 , 120 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88e2d141f97c5110VgnVCM1000000b205a0aRCRD,AREQUIPA,CALLE,V,12,,,,,MADRID,MADRID,28043,3,CANILLAS,16,HORTALEZA,445828,4479998,40.46888552,-3.639033956,,,,InstalacionesDeportivasBasicas, 
4543757,Instalación Deportiva Municipal Básica Arganda,,, pista de futbol-sala,pista de futbol,futbol,"Metro: PirámidesBus: 18 , 34 , 36 , 116 , 118 , 119Renfe: Pirámides",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cd10cd0d5471110VgnVCM1000000b205a0aRCRD,ARGANDA,CALLE,V,10,,,,,MADRID,MADRID,28005,2,ACACIAS,2,ARGANZUELA,439912,4472408,40.40011364,-3.708097746,,,,CamposEstadiosFutbol, 
