PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,EQUIPAMIENTO_CLEANED,DEPORTE,wikidata_id_DEPORTE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,wikidata_id_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
4659840,Instalación Deportiva Municipal Básica Parque de las Cruces,,,,campo de futbol 7,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563656,Instalación Deportiva Municipal Básica Parque de las Cruces I,,,1 Campo de fútbol (de tierra) 1 Pista de fútbol sala 1 Circuito de bicicletas Tenis de mesa,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Bus: 34 , 121 , 131 , 139 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5790dbec67222110VgnVCM1000000b205a0aRCRD,ROMPEDIZO,CALLE,V,15,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,Latina,https://wikidata.org/entity/Q794954,435380,4470112,40.37721,-3.76253,,,,CamposEstadiosFutbol, 
4563656,Instalación Deportiva Municipal Básica Parque de las Cruces I,,,,campo de futbol ,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563656,Instalación Deportiva Municipal Básica Parque de las Cruces I,,,,circuito de bicicletas,cycle sport,https://wikidata.org/entity/Q2215841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563656,Instalación Deportiva Municipal Básica Parque de las Cruces I,,,,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579932,Instalación Deportiva Municipal Básica Parque de las Cruces II,,,2 Pistas de fútbol sala Tenis de mesa,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Bus: 17 , 34 , 117 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=150f30a847ea2110VgnVCM2000000c205a0aRCRD,VIDAUBA,CALLE,V,3,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,Latina,https://wikidata.org/entity/Q794954,435202,4470512,40.38268,-3.76339,,,,CamposEstadiosFutbol, 
4579932,Instalación Deportiva Municipal Básica Parque de las Cruces II,,,,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527901,Instalación Deportiva Municipal Básica Parque de los Carneros,,,1 Pista de Baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Bus: 160 , 161",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5385280d7cdf0110VgnVCM1000000b205a0aRCRD,BAJA DE LA IGLESIA,CALLE,V,36,,,,Frente a la Iglesia,MADRID,MADRID,28023,7,ARAVACA,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,433751,4478874,40.45601,-3.78263,,,,InstalacionesDeportivasBasicas, 
4538506,Instalación Deportiva Municipal Básica Parque del Cementerio,,,Pista polideportiva (marcajes de fútbol sala y 2 baloncestos transversales). Pista de fútbol sala.,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: Villa de VallecasBus: 54 , 142",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89c1db6d12b41110VgnVCM1000000b205a0aRCRD,BARBARA DE BRAGANZA,CALLE,V,15,,,,,MADRID,MADRID,28004,4,JUSTICIA,1,Centro,https://wikidata.org/entity/Q1763376,441123,4475037,40.42389,-3.69405,,,,InstalacionesDeportivasBasicas, 
4538506,Instalación Deportiva Municipal Básica Parque del Cementerio,,,,pista de futbol sala,futsal,https://wikidata.org/entity/Q171401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4538506,Instalación Deportiva Municipal Básica Parque del Cementerio,,,,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527217,Instalación Deportiva Municipal Básica Parque del Oeste,,,1 Pista de Baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: Arg&amp;uuml;elles, MoncloaBus: 1 , 16 , 21 , 44 , 46 , 74 , 82 , 132 , 133 , 162 , C , G.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6612124827ee0110VgnVCM1000000b205a0aRCRD,CAMOENS,PASEO,V,,,,,,MADRID,MADRID,28008,1,CASA DE CAMPO,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,438766,4475954,40.43009,-3.72321,,,,InstalacionesDeportivasBasicas, 
6300752,Instalación Deportiva Municipal Básica Parque la Milanera (La Coma),,,Pista de fútbol sala. 2 pistas de patinaje. Pista de voley playa.,pista de futbol ,association football,https://wikidata.org/entity/Q2736,Metro: LACOMABus: 49,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4e940a4a8915310VgnVCM2000000c205a0aRCRD,RAMON GOMEZ DE LA SERNA,CALLE,V,22,,,,,MADRID,MADRID,28035,3,PEÑA GRANDE,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,438569,4481797,40.4846,-3.72483,,,,CamposEstadiosFutbol, 
6300752,Instalación Deportiva Municipal Básica Parque la Milanera (La Coma),,,,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300752,Instalación Deportiva Municipal Básica Parque la Milanera (La Coma),,,,pista de voley,volleyball,https://wikidata.org/entity/Q1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541749,Instalación Deportiva Municipal Básica Paseo del Polideportivo,,,3 Pistas polideportivas,,,,"Metro: San CiprianoBus: 4 , 100 , 106 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8116c25621961110VgnVCM1000000b205a0aRCRD,VIVERO DE LA PILARICA,CALLE,V,3,,,,,MADRID,MADRID,28032,,AMBROZ,,Vicálvaro,https://wikidata.org/entity/Q589403,448975,4473429,40.40804,-3.60265,,,,InstalacionesDeportivasBasicas, 
5706297,Instalación Deportiva Municipal Básica Patrimonio Humanidad,,,1 Pista de patinaje,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Metro: La Peseta.Bus: 35 , 155",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a0dd668c1ee8210VgnVCM2000000c205a0aRCRD,PATRIMONIO DE LA HUMANIDAD,CALLE,V,,,,,Frente al número 15. Parc. 3.12.3 del P.A.U. de Carabanchel,MADRID,MADRID,28054,6,BUENAVISTA,11,Carabanchel,https://wikidata.org/entity/Q1001991,435519,4468136,40.3613,-3.75943,,,,PistasPatinaje, 
4542833,Instalación Deportiva Municipal Básica Peonías - José Miguel Vicens,,,1 Pista de baloncesto1 Pista de fútbol sala,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Bus: 105 , 114 , 115 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8f9626222f61110VgnVCM1000000b205a0aRCRD,PEONIAS,CALLE,V,2,,,,,MADRID,MADRID,28042,1,PALOMAS,16,Hortaleza,https://wikidata.org/entity/Q1928529,447603,4477959,40.45063,-3.61792,,,,CamposEstadiosFutbol, 
4542833,Instalación Deportiva Municipal Básica Peonías - José Miguel Vicens,,,,pista de futbol ,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659237,Instalación Deportiva Municipal Básica Piedrahíta,,,1 Pista de baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: San Francisco , Pan BenditoBus: 47 , 108 , 118",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3591ab4d19a65110VgnVCM1000000b205a0aRCRD,PIEDRAHITA,CALLE,V,,,,,"c/v Real Madrid, 36",MADRID,MADRID,28025,5,PUERTA BONITA,11,Carabanchel,https://wikidata.org/entity/Q1001991,437265,4470003,40.37637,-3.74031,,,,InstalacionesDeportivasBasicas, 
4548093,Instalación Deportiva Municipal Básica Pinar de la Elipa,,,1 Pista de patinaje,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Metro: La ElipaBus: 15 , 28 , 71 , 110 , 113 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed2f929930891110VgnVCM1000000b205a0aRCRD,JOSE LUIS DE ARRESE,CALLE,V,,,,,,MADRID,MADRID,28017,1,VENTAS,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444689,4474835,40.42043,-3.65329,,,,PistasPatinaje, 
4555992,Instalación Deportiva Municipal Básica Pinos de Osuna,,,1 Pista de fútbol sala,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: El CaprichoBus: 77 , 101 , 112 , 114 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53a6eaccb50e1110VgnVCM1000000b205a0aRCRD,PINOS DE OSUNA,CALLE,V,1,,,,,MADRID,MADRID,28042,1,ALAMEDA DE OSUNA,21,Barajas,https://wikidata.org/entity/Q807230,449811,4477948,40.45068,-3.59188,,,,CamposEstadiosFutbol, 
4527937,Instalación Deportiva Municipal Básica Pirineos,,,1 Pista de Baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: Francos RodriguezBus: 44 , 64 , 126 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed5e17e9cedf0110VgnVCM1000000b205a0aRCRD,PIRINEOS,CALLE,V,,,,,frente a Francisco de Diego,MADRID,MADRID,28040,3,CIUDAD UNIVERSITARIA,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439383,4479008,40.45765,-3.71623,,,,InstalacionesDeportivasBasicas, 
6308752,Instalación Deportiva Municipal Básica Pista Deportiva P.A.R. La Alcazaba,,,Pista polideportiva.,,,,"Metro: PeñagrandeBus: 124, 133, 67, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7172f106d5835310VgnVCM1000000b205a0aRCRD,SINESIO DELGADO,INST. DEPORTIVA BASICA,T,26,,,,,MADRID,MADRID,,,,,Salamanca,https://wikidata.org/entity/Q1773521,438914,4479554,40.46442,-3.72052,,,,CamposEstadiosFutbol, 
6297431,Instalación Deportiva Municipal Básica Pista Deportiva Palas del Rey,,,1 Pista Polideportiva,,,,Metro: FuencarralBus: 176,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44250f3daaa05310VgnVCM1000000b205a0aRCRD,PALAS DE REY,CALLE,V,,,,,c/v Frómista,MADRID,MADRID,28050,6,VALVERDE,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,444139,4484109,40.50394,-3.66059,,,,CamposEstadiosFutbol, 
6313019,Instalación Deportiva Municipal Básica Pista Deportiva Parque Miguel Aracil,,,1 campo de Fútbol 7,campo de futbol 7,association football,https://wikidata.org/entity/Q2736,"Bus: 42, 64, 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=652cbe6348245310VgnVCM2000000c205a0aRCRD,JOAQUIN LORENZO,CALLE,V,39,,,,,MADRID,MADRID,28035,3,PEÑA GRANDE,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,438455,4480856,40.47423,-3.72735,,,,InstalacionesDeportivasBasicas, 
6298263,Instalación Deportiva Municipal Básica Pista Deportiva Parque de Begoña,,,1 Pista Fútbol-Sala1 Pista Baloncesto,,,,"Metro: FuencarralBus: 124, 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=014067d014f05310VgnVCM1000000b205a0aRCRD,LLANO CASTELLANO,AVENIDA,V,1,,,,,MADRID,MADRID,28034,6,VALVERDE,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,441989,4481693,40.4839,-3.68447,,,,CamposEstadiosFutbol, 
6309100,Instalación Deportiva Municipal Básica Pista P.A.R. Moralzarzal,,,Pista polideportiva. 2 Pistas de bolos y petanca.,pista de bolos ,bowling,https://wikidata.org/entity/Q3177899,"Metro: Antonio MachadoBus: 126, 128, 42, 49",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2edeba8d9835310VgnVCM2000000c205a0aRCRD,MORALZARZAL,CALLE,V,88,,,,,MADRID,MADRID,28034,7,MIRASIERRA,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439611,4482831,40.49399,-3.71261,,,,CamposEstadiosFutbol, 
5935255,Instalación Deportiva Municipal Básica Pista de Patinaje Anfevi,,,1 Pista de patinaje1 Pista de hockey patines,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Metro: ArtillerosBus: 20 , 30 , 32 , 71 , 100 , 140.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0e7c6ee9d9dd210VgnVCM1000000b205a0aRCRD,HACIENDA DE PAVONES,CALLE,V,127,,,,,MADRID,MADRID,28030,6,VINATEROS,14,Moratalaz,https://wikidata.org/entity/Q2076109,445796,4472941,40.40344,-3.64008,,,,PistasPatinaje, 
5935255,Instalación Deportiva Municipal Básica Pista de Patinaje Anfevi,,,,pista de hockey ,hockey,https://wikidata.org/entity/Q1622659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5689074,Instalación Deportiva Municipal Básica Pista de Patinaje Avenida Niza,,,1 Pista de patinaje.,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Bus: 38 , 48 , 140",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ca06b71fa5a8210VgnVCM2000000c205a0aRCRD,NIZA,AVENIDA,V,,,,,c/v Travesía de Carlos II,MADRID,MADRID,28022,5,ROSAS,20,San Blas,https://wikidata.org/entity/Q2001937,448649,4475490,40.42658,-3.60666,,,,PistasPatinaje, 
6297117,Instalación Deportiva Municipal Básica Pista de Petanca Centro de Mayores La Vaguada,,,2 Pistas de petanca1 Pista de Chito,pista de petanca,petanque,https://wikidata.org/entity/Q189317,"Metro: FuencarralBus: 128, 132, 137, 49, 83, N22",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f75fec127a05310VgnVCM1000000b205a0aRCRD,MONFORTE DE LEMOS,AVENIDA,V,36,,,,,MADRID,MADRID,28029,4,EL PILAR,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,440040,4481347,40.47877,-3.7087,,,,CamposEstadiosFutbol, 
6297117,Instalación Deportiva Municipal Básica Pista de Petanca Centro de Mayores La Vaguada,,,,pista de chito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6309581,Instalación Deportiva Municipal Básica Pista de Petanca Parque Fuencarral,,,1 Pista de petanca,pista de petanca,petanque,https://wikidata.org/entity/Q189317,"Bus: 137, 66",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a9dedd8af835310VgnVCM1000000b205a0aRCRD,AFUERAS A VALVERDE,CALLE,V,2,,,,,MADRID,MADRID,28034,6,VALVERDE,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,441876,4483570,40.49892,-3.68724,,,,InstalacionesDeportivasBasicas, 
6297357,Instalación Deportiva Municipal Básica Pista de Petanca de Islas Jarvi,,,1 Pista de Petanca,pista de petanca,petanque,https://wikidata.org/entity/Q189317,Metro: FuencarralBus: 176,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=10880f3daaa05310VgnVCM1000000b205a0aRCRD,CASTIELLO DE JACA,CALLE,V,3,,,,,MADRID,MADRID,28050,6,VALVERDE,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,442874,4483739,40.50052,-3.67548,,,,CamposEstadiosFutbol, 
6339339,Instalación Deportiva Municipal Básica Pista de Skate,,,Skate,,,,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35ebe7d3412e5310VgnVCM1000000b205a0aRCRD,CAPITAN BLANCO ARGIBAY,CALLE,V,,,,,,MADRID,MADRID,28029,5,VALDEACEDERAS,6,Tetuán,https://wikidata.org/entity/Q1773540,439791,4480281,40.46914,-3.71154,,,,PistasPatinaje, 
6339254,Instalación Deportiva Municipal Básica Pistas de Petanca Dehesa de la Villa,,,Pistas de petanca,pista de petanca,petanque,https://wikidata.org/entity/Q189317,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f0ca36eef1e5310VgnVCM1000000b205a0aRCRD,FRANCOS RODRIGUEZ,CALLE,V,1,,,,,MADRID,MADRID,28039,1,BELLAS VISTAS,6,Tetuán,https://wikidata.org/entity/Q1773540,440456,4478644,40.45445,-3.70354,,,,InstalacionesDeportivasBasicas, 
4556570,Instalación Deportiva Municipal Básica Plan Parcial,,,1 Pista polideportiva,,,,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=322b5574c05e1110VgnVCM1000000b205a0aRCRD,PLAN PARCIAL,CALLE,V,3,,,,,MADRID,MADRID,28041,1,ORCASITAS,12,Usera,https://wikidata.org/entity/Q953368,439875,4469441,40.3715,-3.70952,,,,InstalacionesDeportivasBasicas, 
10915705,Instalación Deportiva Municipal Básica Plaza Arturo Barea,,,1 Rocódromo 1 Mesa tenis de mesa,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6823e641a099610VgnVCM1000001d4a900aRCRD,Arturo Barea,PLAZA,V,,,,,,MADRID,MADRID,28005,1,PALACIO,1,Centro,https://wikidata.org/entity/Q1763376,439375,4473782,40.41246,-3.71454,,,,InstalacionesDeportivasBasicas, 
4542220,Instalación Deportiva Municipal Básica Plaza Colonia Oroquieta,,,1 Pista de baloncesto 1 Pista de patinaje,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: Villaverde Bajo CruceBus: 22 , 59 , 79 , 85 , 123 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1e400f058a61110VgnVCM1000000b205a0aRCRD,ANDALUCIA,CARRETERA,V,,,,,C/V CARRETERA VILLAVERDE A VALLECAS,MADRID,MADRID,28041,4,LOS ROSALES,17,Villaverde,https://wikidata.org/entity/Q919536,441311,4467332,40.3526,-3.69241,,,,InstalacionesDeportivasBasicas, 
4542220,Instalación Deportiva Municipal Básica Plaza Colonia Oroquieta,,,,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6299567,Instalación Deportiva Municipal Básica Plaza Fonsagrada,,,1 pista polideportiva.,,,,"Metro: FuencarralBus: 128, 132, 137, 49, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=926caad6ac415310VgnVCM2000000c205a0aRCRD,FONSAGRADA,PLAZA,V,6,,,,,MADRID,MADRID,28029,4,EL PILAR,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439995,4480971,40.47726,-3.70791,,,,CamposEstadiosFutbol, 
4557585,Instalación Deportiva Municipal Básica Plaza Munguía,,,1 Tenis de mesa,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=532d2cf657ae1110VgnVCM1000000b205a0aRCRD,MUNGUIA,PLAZA,V,1,,,,Poblado dirigido Orcasitas,MADRID,MADRID,28041,1,ORCASITAS,12,Usera,https://wikidata.org/entity/Q953368,439602,4469414,40.37124,-3.71273,,,,InstalacionesDeportivasBasicas, 
4555963,Instalación Deportiva Municipal Básica Plaza Vallandes,,,1 Pista de baloncesto2 Pistas de petanca,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: UseraBus: 23 , 55 , 60",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73415c51350e1110VgnVCM1000000b205a0aRCRD,CALESAS,CALLE,V,4,,,,,MADRID,MADRID,28026,5,MOSCARDO,12,Usera,https://wikidata.org/entity/Q953368,440282,4471616,40.39112,-3.70493,,,,InstalacionesDeportivasBasicas, 
4555963,Instalación Deportiva Municipal Básica Plaza Vallandes,,,,pista de petanca,petanque,https://wikidata.org/entity/Q189317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6299604,Instalación Deportiva Municipal Básica Plaza de Arteijo,,,2 Pistas de baloncesto.,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: FuencarralBus: 128, 132, 137, 49, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e81ce88d415310VgnVCM2000000c205a0aRCRD,ARTEIJO,PLAZA,V,10,,,,,MADRID,MADRID,28029,4,EL PILAR,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,440117,4481000,40.47753,-3.70647,,,,CamposEstadiosFutbol, 
4548967,Instalación Deportiva Municipal Básica Plaza de Bami - Benidorm,,,1 Pista de baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: El CarmenBus: 38 , 106 , 110 , 146 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51f5dedbe1d91110VgnVCM1000000b205a0aRCRD,JOSE VILLENA,CALLE,V,,,,,esq. Benidorm - Plaza de Bami,MADRID,MADRID,28017,1,VENTAS,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444515,4475995,40.43087,-3.65544,,,,InstalacionesDeportivasBasicas, 
10915713,Instalación Deportiva Municipal Básica Plaza de María Soledad Torres Acosta,,,1 Pista de street workout y parkour,pista de street ,,,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b973e641a099610VgnVCM1000001d4a900aRCRD,María Soledad Torres Acosta,PLAZA,V,,,,,,MADRID,MADRID,28005,1,PALACIO,1,Centro,https://wikidata.org/entity/Q1763376,439375,4473782,40.41246,-3.71454,,,,InstalacionesDeportivasBasicas, 
4557484,Instalación Deportiva Municipal Básica Plaza de Sestao,,,1 Pista de patinaje1 Tenis de mesa,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Bus: 6 , 60 , 78 , 81 , 116 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d4dcfc5e5ae1110VgnVCM1000000b205a0aRCRD,SESTAO,PLAZA,V,1,,,,,MADRID,MADRID,28041,1,ORCASITAS,12,Usera,https://wikidata.org/entity/Q953368,439303,4469283,40.37004,-3.71624,,,,PistasPatinaje, 
4557484,Instalación Deportiva Municipal Básica Plaza de Sestao,,,,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4549875,Instalación Deportiva Municipal Básica Plaza de la Orotava,,,1 Pista de baloncesto1 Pista de fútbol sala,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: García NoblejasBus: 4 , 28 , 38 , 48 , 70 , 105",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c825e8f052a1110VgnVCM1000000b205a0aRCRD,LA OROTAVA,PLAZA,V,1,,,,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,446325,4476094,40.43188,-3.63411,,,,CamposEstadiosFutbol, 
4549875,Instalación Deportiva Municipal Básica Plaza de la Orotava,,,,pista de futbol ,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10915708,Instalación Deportiva Municipal Básica Plaza del Campillo de Mundo Nuevo,,,1 Pista de patinaje 1 Pista de street workout,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e643e641a099610VgnVCM1000001d4a900aRCRD,Campillo del Mundo Nuevo,PLAZA,V,,,,,,MADRID,MADRID,28005,1,PALACIO,1,Centro,https://wikidata.org/entity/Q1763376,439375,4473782,40.41246,-3.71454,,,,InstalacionesDeportivasBasicas, 
10915708,Instalación Deportiva Municipal Básica Plaza del Campillo de Mundo Nuevo,,,,pista de street ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
